# Goldbach verification checkpoint + samples
# original_start=4000121119999999996
# original_end=4001000000000000000
# last_verified=4000670139999999994
# total_verified=274510000000000
# total_total=274510000000000
# total_tries=4198679088996
# total_qhot=274363193529897
# total_misses=0
# elapsed_sec=300884.307460
N,p,q,source
4000669940000010668,1297,4000669940000009371,QHOT
4000669940000010670,3863,4000669940000006807,QHOT
4000669940000010672,1301,4000669940000009371,QHOT
4000669940000010674,1303,4000669940000009371,QHOT
4000669940000010676,2333,4000669940000008343,QHOT
4000669940000010678,1307,4000669940000009371,QHOT
4000669940000010680,3181,4000669940000007499,QHOT
4000669940000010682,2339,4000669940000008343,QHOT
4000669940000010684,2341,4000669940000008343,QHOT
4000669940000010686,3187,4000669940000007499,QHOT
4000669940000010688,3881,4000669940000006807,QHOT
4000669940000010690,1319,4000669940000009371,QHOT
4000669940000010692,1321,4000669940000009371,QHOT
4000669940000010694,2351,4000669940000008343,QHOT
4000669940000010696,3889,4000669940000006807,QHOT
4000669940000010698,1327,4000669940000009371,QHOT
4000669940000010700,2357,4000669940000008343,QHOT
4000669940000010702,3203,4000669940000007499,QHOT
4000669940000010704,9067,4000669940000001637,QHOT
4000669940000010706,1979,4000669940000008727,QHOT
4000669940000010708,3209,4000669940000007499,QHOT
4000669940000010710,7459,4000669940000003251,QHOT
4000669940000010712,10859,4000669939999999853,QHOT
4000669940000010714,2371,4000669940000008343,QHOT
4000669940000010716,3217,4000669940000007499,QHOT
4000669940000010718,3911,4000669940000006807,QHOT
4000669940000010720,2377,4000669940000008343,QHOT
4000669940000010722,10531,4000669940000000191,QHOT
4000669940000010724,2381,4000669940000008343,QHOT
4000669940000010726,2383,4000669940000008343,QHOT
4000669940000010728,3229,4000669940000007499,QHOT
4000669940000010730,2003,4000669940000008727,QHOT
4000669940000010732,1361,4000669940000009371,QHOT
4000669940000010734,5563,4000669940000005171,QHOT
4000669940000010736,2393,4000669940000008343,QHOT
4000669940000010738,1367,4000669940000009371,QHOT
4000669940000010740,5569,4000669940000005171,QHOT
4000669940000010742,2399,4000669940000008343,QHOT
4000669940000010744,1373,4000669940000009371,QHOT
4000669940000010746,9109,4000669940000001637,QHOT
4000669940000010748,8837,4000669940000001911,QHOT
4000669940000010750,3251,4000669940000007499,QHOT
4000669940000010752,1381,4000669940000009371,QHOT
4000669940000010754,2411,4000669940000008343,QHOT
4000669940000010756,2029,4000669940000008727,QHOT
4000669940000010758,3259,4000669940000007499,QHOT
4000669940000010760,2417,4000669940000008343,QHOT
4000669940000010762,5591,4000669940000005171,QHOT
4000669940000010764,9127,4000669940000001637,QHOT
4000669940000010766,2423,4000669940000008343,QHOT
4000669940000010768,7321,4000669940000003447,QHOT
4000669940000010770,1399,4000669940000009371,QHOT
4000669940000010772,5153,4000669940000005619,QHOT
4000669940000010774,3967,4000669940000006807,QHOT
4000669940000010776,10273,4000669940000000503,QHOT
4000669940000010778,7331,4000669940000003447,QHOT
4000669940000010780,1409,4000669940000009371,QHOT
4000669940000010782,9859,4000669940000000923,QHOT
4000669940000010784,2441,4000669940000008343,QHOT
4000669940000010786,5167,4000669940000005619,QHOT
4000669940000010788,7537,4000669940000003251,QHOT
4000669940000010790,2447,4000669940000008343,QHOT
4000669940000010792,7219,4000669940000003573,QHOT
4000669940000010794,1423,4000669940000009371,QHOT
4000669940000010796,2069,4000669940000008727,QHOT
4000669940000010798,1427,4000669940000009371,QHOT
4000669940000010800,1429,4000669940000009371,QHOT
4000669940000010802,2459,4000669940000008343,QHOT
4000669940000010804,1433,4000669940000009371,QHOT
4000669940000010806,3307,4000669940000007499,QHOT
4000669940000010808,2081,4000669940000008727,QHOT
4000669940000010810,1439,4000669940000009371,QHOT
4000669940000010812,3313,4000669940000007499,QHOT
4000669940000010814,2087,4000669940000008727,QHOT
4000669940000010816,2473,4000669940000008343,QHOT
4000669940000010818,1447,4000669940000009371,QHOT
4000669940000010820,2477,4000669940000008343,QHOT
4000669940000010822,1451,4000669940000009371,QHOT
4000669940000010824,1453,4000669940000009371,QHOT
4000669940000010826,2099,4000669940000008727,QHOT
4000669940000010828,3329,4000669940000007499,QHOT
4000669940000010830,1459,4000669940000009371,QHOT
4000669940000010832,9521,4000669940000001311,QHOT
4000669940000010834,4027,4000669940000006807,QHOT
4000669940000010836,9199,4000669940000001637,QHOT
4000669940000010838,2111,4000669940000008727,QHOT
4000669940000010840,2113,4000669940000008727,QHOT
4000669940000010842,1471,4000669940000009371,QHOT
4000669940000010844,8933,4000669940000001911,QHOT
4000669940000010846,2503,4000669940000008343,QHOT
4000669940000010848,9397,4000669940000001451,QHOT
4000669940000010850,5231,4000669940000005619,QHOT
4000669940000010852,1481,4000669940000009371,QHOT
4000669940000010854,1483,4000669940000009371,QHOT
4000669940000010856,2129,4000669940000008727,QHOT
4000669940000010858,1487,4000669940000009371,QHOT
4000669940000010860,1489,4000669940000009371,QHOT
4000669940000010862,8951,4000669940000001911,QHOT
4000669940000010864,1493,4000669940000009371,QHOT
4000669940000010866,37,4000669940000010829,SIEVE
4000669940000010868,2141,4000669940000008727,QHOT
4000669940000010870,41,4000669940000010829,QHOT
4000669940000010872,43,4000669940000010829,QHOT
4000669940000010874,2531,4000669940000008343,QHOT
4000669940000010876,47,4000669940000010829,QHOT
4000669940000010878,9241,4000669940000001637,QHOT
4000669940000010880,2153,4000669940000008727,QHOT
4000669940000010882,53,4000669940000010829,QHOT
4000669940000010884,9433,4000669940000001451,QHOT
4000669940000010886,2543,4000669940000008343,QHOT
4000669940000010888,59,4000669940000010829,QHOT
4000669940000010890,61,4000669940000010829,QHOT
4000669940000010892,2549,4000669940000008343,QHOT
4000669940000010894,1523,4000669940000009371,QHOT
4000669940000010896,67,4000669940000010829,QHOT
4000669940000010898,4091,4000669940000006807,QHOT
4000669940000010900,71,4000669940000010829,QHOT
4000669940000010902,73,4000669940000010829,QHOT
4000669940000010904,7331,4000669940000003573,QHOT
4000669940000010906,2179,4000669940000008727,QHOT
4000669940000010908,79,4000669940000010829,QHOT
4000669940000010910,8999,4000669940000001911,QHOT
4000669940000010912,83,4000669940000010829,QHOT
4000669940000010914,1543,4000669940000009371,QHOT
4000669940000010916,5297,4000669940000005619,QHOT
4000669940000010918,89,4000669940000010829,QHOT
4000669940000010920,1549,4000669940000009371,QHOT
4000669940000010922,2579,4000669940000008343,QHOT
4000669940000010924,1553,4000669940000009371,QHOT
4000669940000010926,97,4000669940000010829,QHOT
4000669940000010928,5309,4000669940000005619,QHOT
4000669940000010930,101,4000669940000010829,QHOT
4000669940000010932,103,4000669940000010829,QHOT
4000669940000010934,2591,4000669940000008343,QHOT
4000669940000010936,107,4000669940000010829,QHOT
4000669940000010938,109,4000669940000010829,QHOT
4000669940000010940,2213,4000669940000008727,QHOT
4000669940000010942,113,4000669940000010829,QHOT
4000669940000010944,11443,4000669939999999501,QHOT
4000669940000010946,4139,4000669940000006807,QHOT
4000669940000010948,2221,4000669940000008727,QHOT
4000669940000010950,1579,4000669940000009371,QHOT
4000669940000010952,2609,4000669940000008343,QHOT
4000669940000010954,1583,4000669940000009371,QHOT
4000669940000010956,127,4000669940000010829,QHOT
4000669940000010958,10211,4000669940000000747,QHOT
4000669940000010960,131,4000669940000010829,QHOT
4000669940000010962,3463,4000669940000007499,QHOT
4000669940000010964,2621,4000669940000008343,QHOT
4000669940000010966,137,4000669940000010829,QHOT
4000669940000010968,139,4000669940000010829,QHOT
4000669940000010970,2243,4000669940000008727,QHOT
4000669940000010972,1601,4000669940000009371,QHOT
4000669940000010974,7723,4000669940000003251,QHOT
4000669940000010976,2633,4000669940000008343,QHOT
4000669940000010978,149,4000669940000010829,QHOT
4000669940000010980,151,4000669940000010829,QHOT
4000669940000010982,11,4000669940000010971,SIEVE
4000669940000010984,13,4000669940000010971,QHOT
4000669940000010986,157,4000669940000010829,QHOT
4000669940000010988,17,4000669940000010971,QHOT
4000669940000010990,19,4000669940000010971,QHOT
4000669940000010992,163,4000669940000010829,QHOT
4000669940000010994,23,4000669940000010971,QHOT
4000669940000010996,167,4000669940000010829,QHOT
4000669940000010998,1627,4000669940000009371,QHOT
4000669940000011000,29,4000669940000010971,QHOT
4000669940000011002,31,4000669940000010971,QHOT
4000669940000011004,7753,4000669940000003251,QHOT
4000669940000011006,2663,4000669940000008343,QHOT
4000669940000011008,37,4000669940000010971,QHOT
4000669940000011010,181,4000669940000010829,QHOT
4000669940000011012,41,4000669940000010971,QHOT
4000669940000011014,43,4000669940000010971,QHOT
4000669940000011016,3517,4000669940000007499,QHOT
4000669940000011018,47,4000669940000010971,QHOT
4000669940000011020,191,4000669940000010829,QHOT
4000669940000011022,193,4000669940000010829,QHOT
4000669940000011024,53,4000669940000010971,QHOT
4000669940000011026,197,4000669940000010829,QHOT
4000669940000011028,199,4000669940000010829,QHOT
4000669940000011030,59,4000669940000010971,QHOT
4000669940000011032,61,4000669940000010971,QHOT
4000669940000011034,1663,4000669940000009371,QHOT
4000669940000011036,2693,4000669940000008343,QHOT
4000669940000011038,67,4000669940000010971,QHOT
4000669940000011040,211,4000669940000010829,QHOT
4000669940000011042,71,4000669940000010971,QHOT
4000669940000011044,73,4000669940000010971,QHOT
4000669940000011046,3547,4000669940000007499,QHOT
4000669940000011048,4241,4000669940000006807,QHOT
4000669940000011050,79,4000669940000010971,QHOT
4000669940000011052,223,4000669940000010829,QHOT
4000669940000011054,83,4000669940000010971,QHOT
4000669940000011056,227,4000669940000010829,QHOT
4000669940000011058,229,4000669940000010829,QHOT
4000669940000011060,89,4000669940000010971,QHOT
4000669940000011062,233,4000669940000010829,QHOT
4000669940000011064,1693,4000669940000009371,QHOT
4000669940000011066,2339,4000669940000008727,QHOT
4000669940000011068,97,4000669940000010971,QHOT
4000669940000011070,241,4000669940000010829,QHOT
4000669940000011072,101,4000669940000010971,QHOT
4000669940000011074,103,4000669940000010971,QHOT
4000669940000011076,9439,4000669940000001637,QHOT
4000669940000011078,107,4000669940000010971,QHOT
4000669940000011080,109,4000669940000010971,QHOT
4000669940000011082,3583,4000669940000007499,QHOT
4000669940000011084,113,4000669940000010971,QHOT
4000669940000011086,257,4000669940000010829,QHOT
4000669940000011088,11587,4000669939999999501,QHOT
4000669940000011090,4283,4000669940000006807,QHOT
4000669940000011092,263,4000669940000010829,QHOT
4000669940000011094,1723,4000669940000009371,QHOT
4000669940000011096,2753,4000669940000008343,QHOT
4000669940000011098,127,4000669940000010971,QHOT
4000669940000011100,271,4000669940000010829,QHOT
4000669940000011102,131,4000669940000010971,QHOT
4000669940000011104,1733,4000669940000009371,QHOT
4000669940000011106,277,4000669940000010829,QHOT
4000669940000011108,137,4000669940000010971,QHOT
4000669940000011110,139,4000669940000010971,QHOT
4000669940000011112,283,4000669940000010829,QHOT
4000669940000011114,7541,4000669940000003573,QHOT
4000669940000011116,2389,4000669940000008727,QHOT
4000669940000011118,1747,4000669940000009371,QHOT
4000669940000011120,149,4000669940000010971,QHOT
4000669940000011122,151,4000669940000010971,QHOT
4000669940000011124,1753,4000669940000009371,QHOT
4000669940000011126,2399,4000669940000008727,QHOT
4000669940000011128,157,4000669940000010971,QHOT
4000669940000011130,1759,4000669940000009371,QHOT
4000669940000011132,2789,4000669940000008343,QHOT
4000669940000011134,163,4000669940000010971,QHOT
4000669940000011136,307,4000669940000010829,QHOT
4000669940000011138,167,4000669940000010971,QHOT
4000669940000011140,311,4000669940000010829,QHOT
4000669940000011142,313,4000669940000010829,QHOT
4000669940000011144,173,4000669940000010971,QHOT
4000669940000011146,317,4000669940000010829,QHOT
4000669940000011148,1777,4000669940000009371,QHOT
4000669940000011150,179,4000669940000010971,QHOT
4000669940000011152,181,4000669940000010971,QHOT
4000669940000011154,1783,4000669940000009371,QHOT
4000669940000011156,4349,4000669940000006807,QHOT
4000669940000011158,1787,4000669940000009371,QHOT
4000669940000011160,331,4000669940000010829,QHOT
4000669940000011162,191,4000669940000010971,QHOT
4000669940000011164,193,4000669940000010971,QHOT
4000669940000011166,337,4000669940000010829,QHOT
4000669940000011168,197,4000669940000010971,QHOT
4000669940000011170,199,4000669940000010971,QHOT
4000669940000011172,1801,4000669940000009371,QHOT
4000669940000011174,2447,4000669940000008727,QHOT
4000669940000011176,347,4000669940000010829,QHOT
4000669940000011178,349,4000669940000010829,QHOT
4000669940000011180,2837,4000669940000008343,QHOT
4000669940000011182,211,4000669940000010971,QHOT
4000669940000011184,7933,4000669940000003251,QHOT
4000669940000011186,2843,4000669940000008343,QHOT
4000669940000011188,359,4000669940000010829,QHOT
4000669940000011190,3691,4000669940000007499,QHOT
4000669940000011192,5573,4000669940000005619,QHOT
4000669940000011194,223,4000669940000010971,QHOT
4000669940000011196,367,4000669940000010829,QHOT
4000669940000011198,227,4000669940000010971,QHOT
4000669940000011200,229,4000669940000010971,QHOT
4000669940000011202,373,4000669940000010829,QHOT
4000669940000011204,233,4000669940000010971,QHOT
4000669940000011206,7759,4000669940000003447,QHOT
4000669940000011208,379,4000669940000010829,QHOT
4000669940000011210,239,4000669940000010971,QHOT
4000669940000011212,241,4000669940000010971,QHOT
4000669940000011214,6043,4000669940000005171,QHOT
4000669940000011216,4409,4000669940000006807,QHOT
4000669940000011218,389,4000669940000010829,QHOT
4000669940000011220,9769,4000669940000001451,QHOT
4000669940000011222,251,4000669940000010971,QHOT
4000669940000011224,6053,4000669940000005171,QHOT
4000669940000011226,397,4000669940000010829,QHOT
4000669940000011228,257,4000669940000010971,QHOT
4000669940000011230,401,4000669940000010829,QHOT
4000669940000011232,1861,4000669940000009371,QHOT
4000669940000011234,263,4000669940000010971,QHOT
4000669940000011236,7789,4000669940000003447,QHOT
4000669940000011238,409,4000669940000010829,QHOT
4000669940000011240,269,4000669940000010971,QHOT
4000669940000011242,271,4000669940000010971,QHOT
4000669940000011244,1873,4000669940000009371,QHOT
4000669940000011246,2903,4000669940000008343,QHOT
4000669940000011248,277,4000669940000010971,QHOT
4000669940000011250,421,4000669940000010829,QHOT
4000669940000011252,281,4000669940000010971,QHOT
4000669940000011254,283,4000669940000010971,QHOT
4000669940000011256,9619,4000669940000001637,QHOT
4000669940000011258,2531,4000669940000008727,QHOT
4000669940000011260,431,4000669940000010829,QHOT
4000669940000011262,433,4000669940000010829,QHOT
4000669940000011264,293,4000669940000010971,QHOT
4000669940000011266,2539,4000669940000008727,QHOT
4000669940000011268,439,4000669940000010829,QHOT
4000669940000011270,2927,4000669940000008343,QHOT
4000669940000011272,443,4000669940000010829,QHOT
4000669940000011274,10771,4000669940000000503,QHOT
4000669940000011276,2549,4000669940000008727,QHOT
4000669940000011278,307,4000669940000010971,QHOT
4000669940000011280,9643,4000669940000001637,QHOT
4000669940000011282,311,4000669940000010971,QHOT
4000669940000011284,313,4000669940000010971,QHOT
4000669940000011286,457,4000669940000010829,QHOT
4000669940000011288,317,4000669940000010971,QHOT
4000669940000011290,461,4000669940000010829,QHOT
4000669940000011292,463,4000669940000010829,QHOT
4000669940000011294,11777,4000669939999999517,QHOT
4000669940000011296,467,4000669940000010829,QHOT
4000669940000011298,9661,4000669940000001637,QHOT
4000669940000011300,2957,4000669940000008343,QHOT
4000669940000011302,331,4000669940000010971,QHOT
4000669940000011304,1933,4000669940000009371,QHOT
4000669940000011306,2963,4000669940000008343,QHOT
4000669940000011308,337,4000669940000010971,QHOT
4000669940000011310,8059,4000669940000003251,QHOT
4000669940000011312,2969,4000669940000008343,QHOT
4000669940000011314,2971,4000669940000008343,QHOT
4000669940000011316,487,4000669940000010829,QHOT
4000669940000011318,347,4000669940000010971,QHOT
4000669940000011320,349,4000669940000010971,QHOT
4000669940000011322,1951,4000669940000009371,QHOT
4000669940000011324,353,4000669940000010971,QHOT
4000669940000011326,4519,4000669940000006807,QHOT
4000669940000011328,499,4000669940000010829,QHOT
4000669940000011330,359,4000669940000010971,QHOT
4000669940000011332,503,4000669940000010829,QHOT
4000669940000011334,6163,4000669940000005171,QHOT
4000669940000011336,2609,4000669940000008727,QHOT
4000669940000011338,367,4000669940000010971,QHOT
4000669940000011340,8089,4000669940000003251,QHOT
4000669940000011342,2999,4000669940000008343,QHOT
4000669940000011344,373,4000669940000010971,QHOT
4000669940000011346,3847,4000669940000007499,QHOT
4000669940000011348,2621,4000669940000008727,QHOT
4000669940000011350,379,4000669940000010971,QHOT
4000669940000011352,523,4000669940000010829,QHOT
4000669940000011354,383,4000669940000010971,QHOT
4000669940000011356,4549,4000669940000006807,QHOT
4000669940000011358,1987,4000669940000009371,QHOT
4000669940000011360,389,4000669940000010971,QHOT
4000669940000011362,3019,4000669940000008343,QHOT
4000669940000011364,1993,4000669940000009371,QHOT
4000669940000011366,3023,4000669940000008343,QHOT
4000669940000011368,397,4000669940000010971,QHOT
4000669940000011370,541,4000669940000010829,QHOT
4000669940000011372,401,4000669940000010971,QHOT
4000669940000011374,2003,4000669940000009371,QHOT
4000669940000011376,547,4000669940000010829,QHOT
4000669940000011378,9467,4000669940000001911,QHOT
4000669940000011380,409,4000669940000010971,QHOT
4000669940000011382,2011,4000669940000009371,QHOT
4000669940000011384,3041,4000669940000008343,QHOT
4000669940000011386,557,4000669940000010829,QHOT
4000669940000011388,2017,4000669940000009371,QHOT
4000669940000011390,419,4000669940000010971,QHOT
4000669940000011392,421,4000669940000010971,QHOT
4000669940000011394,10891,4000669940000000503,QHOT
4000669940000011396,7823,4000669940000003573,QHOT
4000669940000011398,569,4000669940000010829,QHOT
4000669940000011400,571,4000669940000010829,QHOT
4000669940000011402,431,4000669940000010971,QHOT
4000669940000011404,433,4000669940000010971,QHOT
4000669940000011406,577,4000669940000010829,QHOT
4000669940000011408,9497,4000669940000001911,QHOT
4000669940000011410,439,4000669940000010971,QHOT
4000669940000011412,8161,4000669940000003251,QHOT
4000669940000011414,443,4000669940000010971,QHOT
4000669940000011416,587,4000669940000010829,QHOT
4000669940000011418,3919,4000669940000007499,QHOT
4000669940000011420,449,4000669940000010971,QHOT
4000669940000011422,593,4000669940000010829,QHOT
4000669940000011424,2053,4000669940000009371,QHOT
4000669940000011426,3083,4000669940000008343,QHOT
4000669940000011428,457,4000669940000010971,QHOT
4000669940000011430,601,4000669940000010829,QHOT
4000669940000011432,461,4000669940000010971,QHOT
4000669940000011434,463,4000669940000010971,QHOT
4000669940000011436,607,4000669940000010829,QHOT
4000669940000011438,467,4000669940000010971,QHOT
4000669940000011440,2069,4000669940000009371,QHOT
4000669940000011442,613,4000669940000010829,QHOT
4000669940000011444,4637,4000669940000006807,QHOT
4000669940000011446,617,4000669940000010829,QHOT
4000669940000011448,619,4000669940000010829,QHOT
4000669940000011450,479,4000669940000010971,QHOT
4000669940000011452,2081,4000669940000009371,QHOT
4000669940000011454,2083,4000669940000009371,QHOT
4000669940000011456,2729,4000669940000008727,QHOT
4000669940000011458,487,4000669940000010971,QHOT
4000669940000011460,631,4000669940000010829,QHOT
4000669940000011462,491,4000669940000010971,QHOT
4000669940000011464,3121,4000669940000008343,QHOT
4000669940000011466,3967,4000669940000007499,QHOT
4000669940000011468,2741,4000669940000008727,QHOT
4000669940000011470,499,4000669940000010971,QHOT
4000669940000011472,643,4000669940000010829,QHOT
4000669940000011474,503,4000669940000010971,QHOT
4000669940000011476,647,4000669940000010829,QHOT
4000669940000011478,11287,4000669940000000191,QHOT
4000669940000011480,509,4000669940000010971,QHOT
4000669940000011482,653,4000669940000010829,QHOT
4000669940000011484,2113,4000669940000009371,QHOT
4000669940000011486,4679,4000669940000006807,QHOT
4000669940000011488,659,4000669940000010829,QHOT
4000669940000011490,661,4000669940000010829,QHOT
4000669940000011492,521,4000669940000010971,QHOT
4000669940000011494,523,4000669940000010971,QHOT
4000669940000011496,9859,4000669940000001637,QHOT
4000669940000011498,4691,4000669940000006807,QHOT
4000669940000011500,2129,4000669940000009371,QHOT
4000669940000011502,673,4000669940000010829,QHOT
4000669940000011504,2777,4000669940000008727,QHOT
4000669940000011506,677,4000669940000010829,QHOT
4000669940000011508,2137,4000669940000009371,QHOT
4000669940000011510,3167,4000669940000008343,QHOT
4000669940000011512,541,4000669940000010971,QHOT
4000669940000011514,2143,4000669940000009371,QHOT
4000669940000011516,2789,4000669940000008727,QHOT
4000669940000011518,547,4000669940000010971,QHOT
4000669940000011520,691,4000669940000010829,QHOT
4000669940000011522,5903,4000669940000005619,QHOT
4000669940000011524,2153,4000669940000009371,QHOT
4000669940000011526,4027,4000669940000007499,QHOT
4000669940000011528,557,4000669940000010971,QHOT
4000669940000011530,701,4000669940000010829,QHOT
4000669940000011532,2161,4000669940000009371,QHOT
4000669940000011534,563,4000669940000010971,QHOT
4000669940000011536,4729,4000669940000006807,QHOT
4000669940000011538,709,4000669940000010829,QHOT
4000669940000011540,569,4000669940000010971,QHOT
4000669940000011542,571,4000669940000010971,QHOT
4000669940000011544,6373,4000669940000005171,QHOT
4000669940000011546,3203,4000669940000008343,QHOT
4000669940000011548,577,4000669940000010971,QHOT
4000669940000011550,2179,4000669940000009371,QHOT
4000669940000011552,3209,4000669940000008343,QHOT
4000669940000011554,9643,4000669940000001911,QHOT
4000669940000011556,727,4000669940000010829,QHOT
4000669940000011558,587,4000669940000010971,QHOT
4000669940000011560,3217,4000669940000008343,QHOT
4000669940000011562,733,4000669940000010829,QHOT
4000669940000011564,593,4000669940000010971,QHOT
4000669940000011566,4759,4000669940000006807,QHOT
4000669940000011568,739,4000669940000010829,QHOT
4000669940000011570,599,4000669940000010971,QHOT
4000669940000011572,601,4000669940000010971,QHOT
4000669940000011574,2203,4000669940000009371,QHOT
4000669940000011576,11909,4000669939999999667,QHOT
4000669940000011578,607,4000669940000010971,QHOT
4000669940000011580,751,4000669940000010829,QHOT
4000669940000011582,8009,4000669940000003573,QHOT
4000669940000011584,613,4000669940000010971,QHOT
4000669940000011586,757,4000669940000010829,QHOT
4000669940000011588,617,4000669940000010971,QHOT
4000669940000011590,619,4000669940000010971,QHOT
4000669940000011592,2221,4000669940000009371,QHOT
4000669940000011594,3251,4000669940000008343,QHOT
4000669940000011596,3253,4000669940000008343,QHOT
4000669940000011598,769,4000669940000010829,QHOT
4000669940000011600,3257,4000669940000008343,QHOT
4000669940000011602,631,4000669940000010971,QHOT
4000669940000011604,8353,4000669940000003251,QHOT
4000669940000011606,2879,4000669940000008727,QHOT
4000669940000011608,2237,4000669940000009371,QHOT
4000669940000011610,2239,4000669940000009371,QHOT
4000669940000011612,641,4000669940000010971,QHOT
4000669940000011614,643,4000669940000010971,QHOT
4000669940000011616,787,4000669940000010829,QHOT
4000669940000011618,647,4000669940000010971,QHOT
4000669940000011620,4813,4000669940000006807,QHOT
4000669940000011622,2251,4000669940000009371,QHOT
4000669940000011624,653,4000669940000010971,QHOT
4000669940000011626,797,4000669940000010829,QHOT
4000669940000011628,4129,4000669940000007499,QHOT
4000669940000011630,659,4000669940000010971,QHOT
4000669940000011632,661,4000669940000010971,QHOT
4000669940000011634,10711,4000669940000000923,QHOT
4000669940000011636,2909,4000669940000008727,QHOT
4000669940000011638,809,4000669940000010829,QHOT
4000669940000011640,811,4000669940000010829,QHOT
4000669940000011642,3299,4000669940000008343,QHOT
4000669940000011644,673,4000669940000010971,QHOT
4000669940000011646,10009,4000669940000001637,QHOT
4000669940000011648,677,4000669940000010971,QHOT
4000669940000011650,821,4000669940000010829,QHOT
4000669940000011652,823,4000669940000010829,QHOT
4000669940000011654,683,4000669940000010971,QHOT
4000669940000011656,827,4000669940000010829,QHOT
4000669940000011658,829,4000669940000010829,QHOT
4000669940000011660,8087,4000669940000003573,QHOT
4000669940000011662,691,4000669940000010971,QHOT
4000669940000011664,2293,4000669940000009371,QHOT
4000669940000011666,3323,4000669940000008343,QHOT
4000669940000011668,839,4000669940000010829,QHOT
4000669940000011670,8419,4000669940000003251,QHOT
4000669940000011672,701,4000669940000010971,QHOT
4000669940000011674,3331,4000669940000008343,QHOT
4000669940000011676,4177,4000669940000007499,QHOT
4000669940000011678,4871,4000669940000006807,QHOT
4000669940000011680,709,4000669940000010971,QHOT
4000669940000011682,853,4000669940000010829,QHOT
4000669940000011684,2957,4000669940000008727,QHOT
4000669940000011686,857,4000669940000010829,QHOT
4000669940000011688,859,4000669940000010829,QHOT
4000669940000011690,719,4000669940000010971,QHOT
4000669940000011692,863,4000669940000010829,QHOT
4000669940000011694,8443,4000669940000003251,QHOT
4000669940000011696,2969,4000669940000008727,QHOT
4000669940000011698,727,4000669940000010971,QHOT
4000669940000011700,4201,4000669940000007499,QHOT
4000669940000011702,3359,4000669940000008343,QHOT
4000669940000011704,733,4000669940000010971,QHOT
4000669940000011706,877,4000669940000010829,QHOT
4000669940000011708,6089,4000669940000005619,QHOT
4000669940000011710,739,4000669940000010971,QHOT
4000669940000011712,883,4000669940000010829,QHOT
4000669940000011714,743,4000669940000010971,QHOT
4000669940000011716,887,4000669940000010829,QHOT
4000669940000011718,2347,4000669940000009371,QHOT
4000669940000011720,6101,4000669940000005619,QHOT
4000669940000011722,751,4000669940000010971,QHOT
4000669940000011724,6553,4000669940000005171,QHOT
4000669940000011726,2999,4000669940000008727,QHOT
4000669940000011728,757,4000669940000010971,QHOT
4000669940000011730,4231,4000669940000007499,QHOT
4000669940000011732,761,4000669940000010971,QHOT
4000669940000011734,3391,4000669940000008343,QHOT
4000669940000011736,907,4000669940000010829,QHOT
4000669940000011738,3011,4000669940000008727,QHOT
4000669940000011740,769,4000669940000010971,QHOT
4000669940000011742,2371,4000669940000009371,QHOT
4000669940000011744,773,4000669940000010971,QHOT
4000669940000011746,3019,4000669940000008727,QHOT
4000669940000011748,919,4000669940000010829,QHOT
4000669940000011750,3407,4000669940000008343,QHOT
4000669940000011752,2381,4000669940000009371,QHOT
4000669940000011754,2383,4000669940000009371,QHOT
4000669940000011756,3413,4000669940000008343,QHOT
4000669940000011758,787,4000669940000010971,QHOT
4000669940000011760,2389,4000669940000009371,QHOT
4000669940000011762,6143,4000669940000005619,QHOT
4000669940000011764,2393,4000669940000009371,QHOT
4000669940000011766,937,4000669940000010829,QHOT
4000669940000011768,797,4000669940000010971,QHOT
4000669940000011770,941,4000669940000010829,QHOT
4000669940000011772,4273,4000669940000007499,QHOT
4000669940000011774,4967,4000669940000006807,QHOT
4000669940000011776,947,4000669940000010829,QHOT
4000669940000011778,6607,4000669940000005171,QHOT
4000669940000011780,809,4000669940000010971,QHOT
4000669940000011782,811,4000669940000010971,QHOT
4000669940000011784,10333,4000669940000001451,QHOT
4000669940000011786,12269,4000669939999999517,QHOT
4000669940000011788,2417,4000669940000009371,QHOT
4000669940000011790,6619,4000669940000005171,QHOT
4000669940000011792,821,4000669940000010971,QHOT
4000669940000011794,823,4000669940000010971,QHOT
4000669940000011796,967,4000669940000010829,QHOT
4000669940000011798,827,4000669940000010971,QHOT
4000669940000011800,829,4000669940000010971,QHOT
4000669940000011802,12301,4000669939999999501,QHOT
4000669940000011804,3461,4000669940000008343,QHOT
4000669940000011806,977,4000669940000010829,QHOT
4000669940000011808,2437,4000669940000009371,QHOT
4000669940000011810,839,4000669940000010971,QHOT
4000669940000011812,983,4000669940000010829,QHOT
4000669940000011814,8563,4000669940000003251,QHOT
4000669940000011816,3089,4000669940000008727,QHOT
4000669940000011818,2447,4000669940000009371,QHOT
4000669940000011820,991,4000669940000010829,QHOT
4000669940000011822,6203,4000669940000005619,QHOT
4000669940000011824,853,4000669940000010971,QHOT
4000669940000011826,997,4000669940000010829,QHOT
4000669940000011828,857,4000669940000010971,QHOT
4000669940000011830,859,4000669940000010971,QHOT
4000669940000011832,6661,4000669940000005171,QHOT
4000669940000011834,863,4000669940000010971,QHOT
4000669940000011836,3109,4000669940000008727,QHOT
4000669940000011838,1009,4000669940000010829,QHOT
4000669940000011840,6221,4000669940000005619,QHOT
4000669940000011842,1013,4000669940000010829,QHOT
4000669940000011844,2473,4000669940000009371,QHOT
