# Goldbach verification checkpoint + samples
# original_start=4000121119999999996
# original_end=4001000000000000000
# last_verified=4000591379999999994
# total_verified=235130000000000
# total_total=235130000000000
# total_tries=4045026860116
# total_qhot=234988559422192
# total_misses=0
# elapsed_sec=260217.164346
N,p,q,source
4000591340000005834,1913,4000591340000003921,QHOT
4000591340000005836,233,4000591340000005603,QHOT
4000591340000005838,2521,4000591340000003317,QHOT
4000591340000005840,3203,4000591340000002637,QHOT
4000591340000005842,239,4000591340000005603,QHOT
4000591340000005844,241,4000591340000005603,QHOT
4000591340000005846,3209,4000591340000002637,QHOT
4000591340000005848,1361,4000591340000004487,QHOT
4000591340000005850,3079,4000591340000002771,QHOT
4000591340000005852,1931,4000591340000003921,QHOT
4000591340000005854,251,4000591340000005603,QHOT
4000591340000005856,2539,4000591340000003317,QHOT
4000591340000005858,3221,4000591340000002637,QHOT
4000591340000005860,257,4000591340000005603,QHOT
4000591340000005862,4783,4000591340000001079,QHOT
4000591340000005864,4703,4000591340000001161,QHOT
4000591340000005866,263,4000591340000005603,QHOT
4000591340000005868,1381,4000591340000004487,QHOT
4000591340000005870,1949,4000591340000003921,QHOT
4000591340000005872,269,4000591340000005603,QHOT
4000591340000005874,271,4000591340000005603,QHOT
4000591340000005876,2843,4000591340000003033,QHOT
4000591340000005878,4799,4000591340000001079,QHOT
4000591340000005880,277,4000591340000005603,QHOT
4000591340000005882,4721,4000591340000001161,QHOT
4000591340000005884,281,4000591340000005603,QHOT
4000591340000005886,283,4000591340000005603,QHOT
4000591340000005888,3251,4000591340000002637,QHOT
4000591340000005890,2857,4000591340000003033,QHOT
4000591340000005892,3121,4000591340000002771,QHOT
4000591340000005894,1973,4000591340000003921,QHOT
4000591340000005896,293,4000591340000005603,QHOT
4000591340000005898,6199,4000591339999999699,QHOT
4000591340000005900,1979,4000591340000003921,QHOT
4000591340000005902,6203,4000591339999999699,QHOT
4000591340000005904,6151,4000591339999999753,QHOT
4000591340000005906,5189,4000591340000000717,QHOT
4000591340000005908,1987,4000591340000003921,QHOT
4000591340000005910,307,4000591340000005603,QHOT
4000591340000005912,2879,4000591340000003033,QHOT
4000591340000005914,311,4000591340000005603,QHOT
4000591340000005916,313,4000591340000005603,QHOT
4000591340000005918,1997,4000591340000003921,QHOT
4000591340000005920,317,4000591340000005603,QHOT
4000591340000005922,13,4000591340000005909,SIEVE
4000591340000005924,2003,4000591340000003921,QHOT
4000591340000005926,17,4000591340000005909,QHOT
4000591340000005928,19,4000591340000005909,QHOT
4000591340000005930,2897,4000591340000003033,QHOT
4000591340000005932,23,4000591340000005909,QHOT
4000591340000005934,331,4000591340000005603,QHOT
4000591340000005936,2903,4000591340000003033,QHOT
4000591340000005938,29,4000591340000005909,QHOT
4000591340000005940,31,4000591340000005909,QHOT
4000591340000005942,2909,4000591340000003033,QHOT
4000591340000005944,3307,4000591340000002637,QHOT
4000591340000005946,37,4000591340000005909,QHOT
4000591340000005948,2027,4000591340000003921,QHOT
4000591340000005950,41,4000591340000005909,QHOT
4000591340000005952,43,4000591340000005909,QHOT
4000591340000005954,4793,4000591340000001161,QHOT
4000591340000005956,47,4000591340000005909,QHOT
4000591340000005958,1471,4000591340000004487,QHOT
4000591340000005960,2039,4000591340000003921,QHOT
4000591340000005962,53,4000591340000005909,QHOT
4000591340000005964,2647,4000591340000003317,QHOT
4000591340000005966,3329,4000591340000002637,QHOT
4000591340000005968,59,4000591340000005909,QHOT
4000591340000005970,61,4000591340000005909,QHOT
4000591340000005972,2939,4000591340000003033,QHOT
4000591340000005974,1487,4000591340000004487,QHOT
4000591340000005976,67,4000591340000005909,QHOT
4000591340000005978,4817,4000591340000001161,QHOT
4000591340000005980,71,4000591340000005909,QHOT
4000591340000005982,73,4000591340000005909,QHOT
4000591340000005984,2063,4000591340000003921,QHOT
4000591340000005986,383,4000591340000005603,QHOT
4000591340000005988,79,4000591340000005909,QHOT
4000591340000005990,2069,4000591340000003921,QHOT
4000591340000005992,83,4000591340000005909,QHOT
4000591340000005994,2677,4000591340000003317,QHOT
4000591340000005996,2963,4000591340000003033,QHOT
4000591340000005998,89,4000591340000005909,QHOT
4000591340000006000,397,4000591340000005603,QHOT
4000591340000006002,2081,4000591340000003921,QHOT
4000591340000006004,401,4000591340000005603,QHOT
4000591340000006006,97,4000591340000005909,QHOT
4000591340000006008,2087,4000591340000003921,QHOT
4000591340000006010,101,4000591340000005909,QHOT
4000591340000006012,103,4000591340000005909,QHOT
4000591340000006014,5297,4000591340000000717,QHOT
4000591340000006016,107,4000591340000005909,QHOT
4000591340000006018,109,4000591340000005909,QHOT
4000591340000006020,2099,4000591340000003921,QHOT
4000591340000006022,113,4000591340000005909,QHOT
4000591340000006024,421,4000591340000005603,QHOT
4000591340000006026,3389,4000591340000002637,QHOT
4000591340000006028,2711,4000591340000003317,QHOT
4000591340000006030,1543,4000591340000004487,QHOT
4000591340000006032,2111,4000591340000003921,QHOT
4000591340000006034,431,4000591340000005603,QHOT
4000591340000006036,127,4000591340000005909,QHOT
4000591340000006038,4877,4000591340000001161,QHOT
4000591340000006040,131,4000591340000005909,QHOT
4000591340000006042,439,4000591340000005603,QHOT
4000591340000006044,3011,4000591340000003033,QHOT
4000591340000006046,137,4000591340000005909,QHOT
4000591340000006048,139,4000591340000005909,QHOT
4000591340000006050,2129,4000591340000003921,QHOT
4000591340000006052,449,4000591340000005603,QHOT
4000591340000006054,1567,4000591340000004487,QHOT
4000591340000006056,3023,4000591340000003033,QHOT
4000591340000006058,149,4000591340000005909,QHOT
4000591340000006060,151,4000591340000005909,QHOT
4000591340000006062,2141,4000591340000003921,QHOT
4000591340000006064,461,4000591340000005603,QHOT
4000591340000006066,157,4000591340000005909,QHOT
4000591340000006068,5351,4000591340000000717,QHOT
4000591340000006070,467,4000591340000005603,QHOT
4000591340000006072,163,4000591340000005909,QHOT
4000591340000006074,2153,4000591340000003921,QHOT
4000591340000006076,167,4000591340000005909,QHOT
4000591340000006078,3307,4000591340000002771,QHOT
4000591340000006080,4919,4000591340000001161,QHOT
4000591340000006082,173,4000591340000005909,QHOT
4000591340000006084,1597,4000591340000004487,QHOT
4000591340000006086,3449,4000591340000002637,QHOT
4000591340000006088,179,4000591340000005909,QHOT
4000591340000006090,181,4000591340000005909,QHOT
4000591340000006092,4931,4000591340000001161,QHOT
4000591340000006094,491,4000591340000005603,QHOT
4000591340000006096,1609,4000591340000004487,QHOT
4000591340000006098,3461,4000591340000002637,QHOT
4000591340000006100,191,4000591340000005909,QHOT
4000591340000006102,193,4000591340000005909,QHOT
4000591340000006104,3467,4000591340000002637,QHOT
4000591340000006106,197,4000591340000005909,QHOT
4000591340000006108,199,4000591340000005909,QHOT
4000591340000006110,5393,4000591340000000717,QHOT
4000591340000006112,509,4000591340000005603,QHOT
4000591340000006114,1627,4000591340000004487,QHOT
4000591340000006116,3083,4000591340000003033,QHOT
4000591340000006118,2801,4000591340000003317,QHOT
4000591340000006120,211,4000591340000005909,QHOT
4000591340000006122,3089,4000591340000003033,QHOT
4000591340000006124,521,4000591340000005603,QHOT
4000591340000006126,523,4000591340000005603,QHOT
4000591340000006128,2207,4000591340000003921,QHOT
4000591340000006130,3359,4000591340000002771,QHOT
4000591340000006132,223,4000591340000005909,QHOT
4000591340000006134,2213,4000591340000003921,QHOT
4000591340000006136,227,4000591340000005909,QHOT
4000591340000006138,229,4000591340000005909,QHOT
4000591340000006140,5987,4000591340000000153,QHOT
4000591340000006142,233,4000591340000005909,QHOT
4000591340000006144,541,4000591340000005603,QHOT
4000591340000006146,6053,4000591340000000093,QHOT
4000591340000006148,239,4000591340000005909,QHOT
4000591340000006150,241,4000591340000005909,QHOT
4000591340000006152,3119,4000591340000003033,QHOT
4000591340000006154,1667,4000591340000004487,QHOT
4000591340000006156,1669,4000591340000004487,QHOT
4000591340000006158,2237,4000591340000003921,QHOT
4000591340000006160,251,4000591340000005909,QHOT
4000591340000006162,3391,4000591340000002771,QHOT
4000591340000006164,2243,4000591340000003921,QHOT
4000591340000006166,257,4000591340000005909,QHOT
4000591340000006168,2851,4000591340000003317,QHOT
4000591340000006170,3137,4000591340000003033,QHOT
4000591340000006172,263,4000591340000005909,QHOT
4000591340000006174,571,4000591340000005603,QHOT
4000591340000006176,3539,4000591340000002637,QHOT
4000591340000006178,269,4000591340000005909,QHOT
4000591340000006180,271,4000591340000005909,QHOT
4000591340000006182,5021,4000591340000001161,QHOT
4000591340000006184,1697,4000591340000004487,QHOT
4000591340000006186,277,4000591340000005909,QHOT
4000591340000006188,2267,4000591340000003921,QHOT
4000591340000006190,281,4000591340000005909,QHOT
4000591340000006192,283,4000591340000005909,QHOT
4000591340000006194,2273,4000591340000003921,QHOT
4000591340000006196,593,4000591340000005603,QHOT
4000591340000006198,5119,4000591340000001079,QHOT
4000591340000006200,3167,4000591340000003033,QHOT
4000591340000006202,293,4000591340000005909,QHOT
4000591340000006204,601,4000591340000005603,QHOT
4000591340000006206,6053,4000591340000000153,QHOT
4000591340000006208,1721,4000591340000004487,QHOT
4000591340000006210,607,4000591340000005603,QHOT
4000591340000006212,5051,4000591340000001161,QHOT
4000591340000006214,2293,4000591340000003921,QHOT
4000591340000006216,307,4000591340000005909,QHOT
4000591340000006218,2297,4000591340000003921,QHOT
4000591340000006220,311,4000591340000005909,QHOT
4000591340000006222,313,4000591340000005909,QHOT
4000591340000006224,3191,4000591340000003033,QHOT
4000591340000006226,317,4000591340000005909,QHOT
4000591340000006228,1741,4000591340000004487,QHOT
4000591340000006230,2309,4000591340000003921,QHOT
4000591340000006232,2311,4000591340000003921,QHOT
4000591340000006234,631,4000591340000005603,QHOT
4000591340000006236,3203,4000591340000003033,QHOT
4000591340000006238,3467,4000591340000002771,QHOT
4000591340000006240,331,4000591340000005909,QHOT
4000591340000006242,3209,4000591340000003033,QHOT
4000591340000006244,641,4000591340000005603,QHOT
4000591340000006246,337,4000591340000005909,QHOT
4000591340000006248,5087,4000591340000001161,QHOT
4000591340000006250,647,4000591340000005603,QHOT
4000591340000006252,6553,4000591339999999699,QHOT
4000591340000006254,2333,4000591340000003921,QHOT
4000591340000006256,347,4000591340000005909,QHOT
4000591340000006258,349,4000591340000005909,QHOT
4000591340000006260,2339,4000591340000003921,QHOT
4000591340000006262,353,4000591340000005909,QHOT
4000591340000006264,661,4000591340000005603,QHOT
4000591340000006266,6113,4000591340000000153,QHOT
4000591340000006268,359,4000591340000005909,QHOT
4000591340000006270,1783,4000591340000004487,QHOT
4000591340000006272,2351,4000591340000003921,QHOT
4000591340000006274,1787,4000591340000004487,QHOT
4000591340000006276,367,4000591340000005909,QHOT
4000591340000006278,2357,4000591340000003921,QHOT
4000591340000006280,677,4000591340000005603,QHOT
4000591340000006282,373,4000591340000005909,QHOT
4000591340000006284,3251,4000591340000003033,QHOT
4000591340000006286,683,4000591340000005603,QHOT
4000591340000006288,379,4000591340000005909,QHOT
4000591340000006290,3257,4000591340000003033,QHOT
4000591340000006292,383,4000591340000005909,QHOT
4000591340000006294,691,4000591340000005603,QHOT
4000591340000006296,3659,4000591340000002637,QHOT
4000591340000006298,389,4000591340000005909,QHOT
4000591340000006300,3529,4000591340000002771,QHOT
4000591340000006302,2381,4000591340000003921,QHOT
4000591340000006304,701,4000591340000005603,QHOT
4000591340000006306,397,4000591340000005909,QHOT
4000591340000006308,3671,4000591340000002637,QHOT
4000591340000006310,401,4000591340000005909,QHOT
4000591340000006312,709,4000591340000005603,QHOT
4000591340000006314,2393,4000591340000003921,QHOT
4000591340000006316,2999,4000591340000003317,QHOT
4000591340000006318,409,4000591340000005909,QHOT
4000591340000006320,2399,4000591340000003921,QHOT
4000591340000006322,719,4000591340000005603,QHOT
4000591340000006324,5107,4000591340000001217,QHOT
4000591340000006326,6173,4000591340000000153,QHOT
4000591340000006328,419,4000591340000005909,QHOT
4000591340000006330,421,4000591340000005909,QHOT
4000591340000006332,2411,4000591340000003921,QHOT
4000591340000006334,1847,4000591340000004487,QHOT
4000591340000006336,733,4000591340000005603,QHOT
4000591340000006338,2417,4000591340000003921,QHOT
4000591340000006340,431,4000591340000005909,QHOT
4000591340000006342,433,4000591340000005909,QHOT
4000591340000006344,2423,4000591340000003921,QHOT
4000591340000006346,743,4000591340000005603,QHOT
4000591340000006348,439,4000591340000005909,QHOT
4000591340000006350,5189,4000591340000001161,QHOT
4000591340000006352,443,4000591340000005909,QHOT
4000591340000006354,751,4000591340000005603,QHOT
4000591340000006356,3323,4000591340000003033,QHOT
4000591340000006358,449,4000591340000005909,QHOT
4000591340000006360,757,4000591340000005603,QHOT
4000591340000006362,2441,4000591340000003921,QHOT
4000591340000006364,761,4000591340000005603,QHOT
4000591340000006366,457,4000591340000005909,QHOT
4000591340000006368,2447,4000591340000003921,QHOT
4000591340000006370,461,4000591340000005909,QHOT
4000591340000006372,463,4000591340000005909,QHOT
4000591340000006374,5657,4000591340000000717,QHOT
4000591340000006376,467,4000591340000005909,QHOT
4000591340000006378,3061,4000591340000003317,QHOT
4000591340000006380,2459,4000591340000003921,QHOT
4000591340000006382,5303,4000591340000001079,QHOT
4000591340000006384,3067,4000591340000003317,QHOT
4000591340000006386,5669,4000591340000000717,QHOT
4000591340000006388,479,4000591340000005909,QHOT
4000591340000006390,787,4000591340000005603,QHOT
4000591340000006392,3359,4000591340000003033,QHOT
4000591340000006394,1907,4000591340000004487,QHOT
4000591340000006396,487,4000591340000005909,QHOT
4000591340000006398,2477,4000591340000003921,QHOT
4000591340000006400,491,4000591340000005909,QHOT
4000591340000006402,3631,4000591340000002771,QHOT
4000591340000006404,3371,4000591340000003033,QHOT
4000591340000006406,3089,4000591340000003317,QHOT
4000591340000006408,499,4000591340000005909,QHOT
4000591340000006410,5693,4000591340000000717,QHOT
4000591340000006412,503,4000591340000005909,QHOT
4000591340000006414,811,4000591340000005603,QHOT
4000591340000006416,3779,4000591340000002637,QHOT
4000591340000006418,509,4000591340000005909,QHOT
4000591340000006420,1933,4000591340000004487,QHOT
4000591340000006422,3389,4000591340000003033,QHOT
4000591340000006424,821,4000591340000005603,QHOT
4000591340000006426,823,4000591340000005603,QHOT
4000591340000006428,5711,4000591340000000717,QHOT
4000591340000006430,521,4000591340000005909,QHOT
4000591340000006432,523,4000591340000005909,QHOT
4000591340000006434,3797,4000591340000002637,QHOT
4000591340000006436,1949,4000591340000004487,QHOT
4000591340000006438,1951,4000591340000004487,QHOT
4000591340000006440,3407,4000591340000003033,QHOT
4000591340000006442,839,4000591340000005603,QHOT
4000591340000006444,3673,4000591340000002771,QHOT
4000591340000006446,3413,4000591340000003033,QHOT
4000591340000006448,3677,4000591340000002771,QHOT
4000591340000006450,541,4000591340000005909,QHOT
4000591340000006452,2531,4000591340000003921,QHOT
4000591340000006454,3137,4000591340000003317,QHOT
4000591340000006456,547,4000591340000005909,QHOT
4000591340000006458,3821,4000591340000002637,QHOT
4000591340000006460,857,4000591340000005603,QHOT
4000591340000006462,859,4000591340000005603,QHOT
4000591340000006464,2543,4000591340000003921,QHOT
4000591340000006466,557,4000591340000005909,QHOT
4000591340000006468,3697,4000591340000002771,QHOT
4000591340000006470,2549,4000591340000003921,QHOT
4000591340000006472,563,4000591340000005909,QHOT
4000591340000006474,1987,4000591340000004487,QHOT
4000591340000006476,6323,4000591340000000153,QHOT
4000591340000006478,569,4000591340000005909,QHOT
4000591340000006480,571,4000591340000005909,QHOT
4000591340000006482,3449,4000591340000003033,QHOT
4000591340000006484,881,4000591340000005603,QHOT
4000591340000006486,577,4000591340000005909,QHOT
4000591340000006488,3851,4000591340000002637,QHOT
4000591340000006490,887,4000591340000005603,QHOT
4000591340000006492,5413,4000591340000001079,QHOT
4000591340000006494,3461,4000591340000003033,QHOT
4000591340000006496,587,4000591340000005909,QHOT
4000591340000006498,2011,4000591340000004487,QHOT
4000591340000006500,2579,4000591340000003921,QHOT
4000591340000006502,593,4000591340000005909,QHOT
4000591340000006504,2017,4000591340000004487,QHOT
4000591340000006506,6353,4000591340000000153,QHOT
4000591340000006508,599,4000591340000005909,QHOT
4000591340000006510,601,4000591340000005909,QHOT
4000591340000006512,2591,4000591340000003921,QHOT
4000591340000006514,911,4000591340000005603,QHOT
4000591340000006516,607,4000591340000005909,QHOT
4000591340000006518,3881,4000591340000002637,QHOT
4000591340000006520,3203,4000591340000003317,QHOT
4000591340000006522,613,4000591340000005909,QHOT
4000591340000006524,3491,4000591340000003033,QHOT
4000591340000006526,617,4000591340000005909,QHOT
4000591340000006528,619,4000591340000005909,QHOT
4000591340000006530,2609,4000591340000003921,QHOT
4000591340000006532,929,4000591340000005603,QHOT
4000591340000006534,3217,4000591340000003317,QHOT
4000591340000006536,7013,4000591339999999523,QHOT
4000591340000006538,2617,4000591340000003921,QHOT
4000591340000006540,631,4000591340000005909,QHOT
4000591340000006542,2621,4000591340000003921,QHOT
4000591340000006544,941,4000591340000005603,QHOT
4000591340000006546,3229,4000591340000003317,QHOT
4000591340000006548,3911,4000591340000002637,QHOT
4000591340000006550,641,4000591340000005909,QHOT
4000591340000006552,643,4000591340000005909,QHOT
4000591340000006554,2633,4000591340000003921,QHOT
4000591340000006556,647,4000591340000005909,QHOT
4000591340000006558,5479,4000591340000001079,QHOT
4000591340000006560,3527,4000591340000003033,QHOT
4000591340000006562,653,4000591340000005909,QHOT
4000591340000006564,3793,4000591340000002771,QHOT
4000591340000006566,3533,4000591340000003033,QHOT
4000591340000006568,659,4000591340000005909,QHOT
4000591340000006570,661,4000591340000005909,QHOT
4000591340000006572,3539,4000591340000003033,QHOT
4000591340000006574,971,4000591340000005603,QHOT
4000591340000006576,2089,4000591340000004487,QHOT
4000591340000006578,2657,4000591340000003921,QHOT
4000591340000006580,977,4000591340000005603,QHOT
4000591340000006582,673,4000591340000005909,QHOT
4000591340000006584,2663,4000591340000003921,QHOT
4000591340000006586,677,4000591340000005909,QHOT
4000591340000006588,3271,4000591340000003317,QHOT
4000591340000006590,3557,4000591340000003033,QHOT
4000591340000006592,683,4000591340000005909,QHOT
4000591340000006594,991,4000591340000005603,QHOT
4000591340000006596,5879,4000591340000000717,QHOT
4000591340000006598,2111,4000591340000004487,QHOT
4000591340000006600,691,4000591340000005909,QHOT
4000591340000006602,5441,4000591340000001161,QHOT
4000591340000006604,2683,4000591340000003921,QHOT
4000591340000006606,5527,4000591340000001079,QHOT
4000591340000006608,2687,4000591340000003921,QHOT
4000591340000006610,701,4000591340000005909,QHOT
4000591340000006612,1009,4000591340000005603,QHOT
4000591340000006614,2693,4000591340000003921,QHOT
4000591340000006616,1013,4000591340000005603,QHOT
4000591340000006618,709,4000591340000005909,QHOT
4000591340000006620,2699,4000591340000003921,QHOT
4000591340000006622,1019,4000591340000005603,QHOT
4000591340000006624,1021,4000591340000005603,QHOT
4000591340000006626,3593,4000591340000003033,QHOT
4000591340000006628,719,4000591340000005909,QHOT
4000591340000006630,2143,4000591340000004487,QHOT
4000591340000006632,2711,4000591340000003921,QHOT
4000591340000006634,1031,4000591340000005603,QHOT
4000591340000006636,727,4000591340000005909,QHOT
4000591340000006638,4001,4000591340000002637,QHOT
4000591340000006640,2153,4000591340000004487,QHOT
4000591340000006642,733,4000591340000005909,QHOT
4000591340000006644,4007,4000591340000002637,QHOT
4000591340000006646,3329,4000591340000003317,QHOT
4000591340000006648,739,4000591340000005909,QHOT
4000591340000006650,2729,4000591340000003921,QHOT
4000591340000006652,743,4000591340000005909,QHOT
4000591340000006654,1051,4000591340000005603,QHOT
4000591340000006656,3623,4000591340000003033,QHOT
4000591340000006658,4021,4000591340000002637,QHOT
4000591340000006660,751,4000591340000005909,QHOT
4000591340000006662,2741,4000591340000003921,QHOT
4000591340000006664,1061,4000591340000005603,QHOT
4000591340000006666,757,4000591340000005909,QHOT
4000591340000006668,5507,4000591340000001161,QHOT
4000591340000006670,761,4000591340000005909,QHOT
4000591340000006672,1069,4000591340000005603,QHOT
4000591340000006674,2753,4000591340000003921,QHOT
4000591340000006676,3359,4000591340000003317,QHOT
4000591340000006678,769,4000591340000005909,QHOT
4000591340000006680,5519,4000591340000001161,QHOT
4000591340000006682,773,4000591340000005909,QHOT
4000591340000006684,6733,4000591339999999951,QHOT
4000591340000006686,4049,4000591340000002637,QHOT
4000591340000006688,2767,4000591340000003921,QHOT
4000591340000006690,1087,4000591340000005603,QHOT
4000591340000006692,3659,4000591340000003033,QHOT
4000591340000006694,1091,4000591340000005603,QHOT
4000591340000006696,787,4000591340000005909,QHOT
4000591340000006698,2777,4000591340000003921,QHOT
4000591340000006700,1097,4000591340000005603,QHOT
4000591340000006702,3931,4000591340000002771,QHOT
4000591340000006704,3671,4000591340000003033,QHOT
4000591340000006706,797,4000591340000005909,QHOT
4000591340000006708,2221,4000591340000004487,QHOT
4000591340000006710,2789,4000591340000003921,QHOT
4000591340000006712,1109,4000591340000005603,QHOT
4000591340000006714,3943,4000591340000002771,QHOT
4000591340000006716,4079,4000591340000002637,QHOT
4000591340000006718,809,4000591340000005909,QHOT
4000591340000006720,811,4000591340000005909,QHOT
4000591340000006722,2801,4000591340000003921,QHOT
4000591340000006724,2237,4000591340000004487,QHOT
4000591340000006726,1123,4000591340000005603,QHOT
4000591340000006728,4091,4000591340000002637,QHOT
4000591340000006730,821,4000591340000005909,QHOT
4000591340000006732,823,4000591340000005909,QHOT
4000591340000006734,3701,4000591340000003033,QHOT
4000591340000006736,827,4000591340000005909,QHOT
4000591340000006738,829,4000591340000005909,QHOT
4000591340000006740,2819,4000591340000003921,QHOT
4000591340000006742,3709,4000591340000003033,QHOT
4000591340000006744,5527,4000591340000001217,QHOT
4000591340000006746,6029,4000591340000000717,QHOT
4000591340000006748,839,4000591340000005909,QHOT
4000591340000006750,3433,4000591340000003317,QHOT
4000591340000006752,3719,4000591340000003033,QHOT
4000591340000006754,1151,4000591340000005603,QHOT
4000591340000006756,1153,4000591340000005603,QHOT
4000591340000006758,2837,4000591340000003921,QHOT
4000591340000006760,2273,4000591340000004487,QHOT
4000591340000006762,853,4000591340000005909,QHOT
4000591340000006764,2843,4000591340000003921,QHOT
4000591340000006766,857,4000591340000005909,QHOT
4000591340000006768,859,4000591340000005909,QHOT
4000591340000006770,4133,4000591340000002637,QHOT
4000591340000006772,863,4000591340000005909,QHOT
4000591340000006774,1171,4000591340000005603,QHOT
4000591340000006776,4139,4000591340000002637,QHOT
4000591340000006778,2857,4000591340000003921,QHOT
4000591340000006780,2293,4000591340000004487,QHOT
4000591340000006782,2861,4000591340000003921,QHOT
4000591340000006784,1181,4000591340000005603,QHOT
4000591340000006786,877,4000591340000005909,QHOT
4000591340000006788,7457,4000591339999999331,QHOT
4000591340000006790,881,4000591340000005909,QHOT
4000591340000006792,883,4000591340000005909,QHOT
4000591340000006794,3761,4000591340000003033,QHOT
4000591340000006796,887,4000591340000005909,QHOT
4000591340000006798,2311,4000591340000004487,QHOT
4000591340000006800,2879,4000591340000003921,QHOT
4000591340000006802,3769,4000591340000003033,QHOT
4000591340000006804,1201,4000591340000005603,QHOT
4000591340000006806,6089,4000591340000000717,QHOT
4000591340000006808,2887,4000591340000003921,QHOT
4000591340000006810,7057,4000591339999999753,QHOT
4000591340000006812,3779,4000591340000003033,QHOT
4000591340000006814,4177,4000591340000002637,QHOT
4000591340000006816,907,4000591340000005909,QHOT
4000591340000006818,2897,4000591340000003921,QHOT
4000591340000006820,911,4000591340000005909,QHOT
4000591340000006822,4051,4000591340000002771,QHOT
4000591340000006824,2903,4000591340000003921,QHOT
4000591340000006826,1223,4000591340000005603,QHOT
4000591340000006828,919,4000591340000005909,QHOT
4000591340000006830,2909,4000591340000003921,QHOT
4000591340000006832,1229,4000591340000005603,QHOT
4000591340000006834,1231,4000591340000005603,QHOT
4000591340000006836,3803,4000591340000003033,QHOT
4000591340000006838,929,4000591340000005909,QHOT
4000591340000006840,1237,4000591340000005603,QHOT
4000591340000006842,6689,4000591340000000153,QHOT
4000591340000006844,2357,4000591340000004487,QHOT
4000591340000006846,937,4000591340000005909,QHOT
4000591340000006848,2927,4000591340000003921,QHOT
4000591340000006850,941,4000591340000005909,QHOT
4000591340000006852,1249,4000591340000005603,QHOT
4000591340000006854,3821,4000591340000003033,QHOT
4000591340000006856,947,4000591340000005909,QHOT
4000591340000006858,2371,4000591340000004487,QHOT
4000591340000006860,2939,4000591340000003921,QHOT
4000591340000006862,953,4000591340000005909,QHOT
4000591340000006864,2377,4000591340000004487,QHOT
4000591340000006866,3833,4000591340000003033,QHOT
4000591340000006868,2381,4000591340000004487,QHOT
4000591340000006870,2383,4000591340000004487,QHOT
4000591340000006872,5711,4000591340000001161,QHOT
4000591340000006874,2953,4000591340000003921,QHOT
4000591340000006876,967,4000591340000005909,QHOT
4000591340000006878,2957,4000591340000003921,QHOT
4000591340000006880,971,4000591340000005909,QHOT
4000591340000006882,1279,4000591340000005603,QHOT
4000591340000006884,2963,4000591340000003921,QHOT
4000591340000006886,977,4000591340000005909,QHOT
4000591340000006888,3571,4000591340000003317,QHOT
4000591340000006890,2969,4000591340000003921,QHOT
4000591340000006892,983,4000591340000005909,QHOT
4000591340000006894,1291,4000591340000005603,QHOT
4000591340000006896,3863,4000591340000003033,QHOT
4000591340000006898,2411,4000591340000004487,QHOT
4000591340000006900,991,4000591340000005909,QHOT
4000591340000006902,5741,4000591340000001161,QHOT
4000591340000006904,1301,4000591340000005603,QHOT
4000591340000006906,997,4000591340000005909,QHOT
4000591340000006908,4271,4000591340000002637,QHOT
4000591340000006910,1307,4000591340000005603,QHOT
4000591340000006912,7213,4000591339999999699,QHOT
4000591340000006914,3881,4000591340000003033,QHOT
4000591340000006916,6199,4000591340000000717,QHOT
4000591340000006918,1009,4000591340000005909,QHOT
4000591340000006920,2999,4000591340000003921,QHOT
4000591340000006922,1013,4000591340000005909,QHOT
4000591340000006924,1321,4000591340000005603,QHOT
4000591340000006926,4289,4000591340000002637,QHOT
4000591340000006928,1019,4000591340000005909,QHOT
4000591340000006930,1021,4000591340000005909,QHOT
4000591340000006932,3011,4000591340000003921,QHOT
4000591340000006934,2447,4000591340000004487,QHOT
4000591340000006936,5857,4000591340000001079,QHOT
4000591340000006938,6221,4000591340000000717,QHOT
4000591340000006940,1031,4000591340000005909,QHOT
4000591340000006942,1033,4000591340000005909,QHOT
4000591340000006944,3023,4000591340000003921,QHOT
4000591340000006946,2459,4000591340000004487,QHOT
4000591340000006948,1039,4000591340000005909,QHOT
4000591340000006950,3917,4000591340000003033,QHOT
4000591340000006952,3919,4000591340000003033,QHOT
4000591340000006954,2467,4000591340000004487,QHOT
4000591340000006956,3923,4000591340000003033,QHOT
4000591340000006958,1049,4000591340000005909,QHOT
4000591340000006960,1051,4000591340000005909,QHOT
4000591340000006962,3041,4000591340000003921,QHOT
4000591340000006964,1361,4000591340000005603,QHOT
4000591340000006966,5749,4000591340000001217,QHOT
4000591340000006968,5807,4000591340000001161,QHOT
4000591340000006970,1061,4000591340000005909,QHOT
4000591340000006972,1063,4000591340000005909,QHOT
4000591340000006974,4337,4000591340000002637,QHOT
4000591340000006976,1373,4000591340000005603,QHOT
4000591340000006978,1069,4000591340000005909,QHOT
4000591340000006980,3947,4000591340000003033,QHOT
4000591340000006982,3061,4000591340000003921,QHOT
4000591340000006984,1381,4000591340000005603,QHOT
4000591340000006986,4349,4000591340000002637,QHOT
4000591340000006988,3067,4000591340000003921,QHOT
4000591340000006990,2503,4000591340000004487,QHOT
4000591340000006992,6899,4000591340000000093,QHOT
4000591340000006994,3677,4000591340000003317,QHOT
4000591340000006996,1087,4000591340000005909,QHOT
4000591340000006998,5,4000591340000006993,SIEVE
4000591340000007000,7,4000591340000006993,QHOT
4000591340000007002,1093,4000591340000005909,QHOT
4000591340000007004,11,4000591340000006993,QHOT
4000591340000007006,13,4000591340000006993,QHOT
