# Goldbach verification checkpoint + samples
# original_start=4000121119999999996
# original_end=4001000000000000000
# last_verified=4000518339999999994
# total_verified=198610000000000
# total_total=198610000000000
# total_tries=3902536983146
# total_qhot=198473535614671
# total_misses=0
# elapsed_sec=219905.558032
N,p,q,source
4000441700000001988,1907,4000441700000000081,QHOT
4000441700000001990,191,4000441700000001799,QHOT
4000441700000001992,193,4000441700000001799,QHOT
4000441700000001994,293,4000441700000001701,QHOT
4000441700000001996,197,4000441700000001799,QHOT
4000441700000001998,199,4000441700000001799,QHOT
4000441700000002000,1931,4000441700000000069,QHOT
4000441700000002002,1399,4000441700000000603,QHOT
4000441700000002004,1873,4000441700000000131,QHOT
4000441700000002006,2879,4000441699999999127,QHOT
4000441700000002008,307,4000441700000001701,QHOT
4000441700000002010,211,4000441700000001799,QHOT
4000441700000002012,311,4000441700000001701,QHOT
4000441700000002014,313,4000441700000001701,QHOT
4000441700000002016,709,4000441700000001307,QHOT
4000441700000002018,317,4000441700000001701,QHOT
4000441700000002020,1481,4000441700000000539,QHOT
4000441700000002022,223,4000441700000001799,QHOT
4000441700000002024,2897,4000441699999999127,QHOT
4000441700000002026,227,4000441700000001799,QHOT
4000441700000002028,229,4000441700000001799,QHOT
4000441700000002030,1427,4000441700000000603,QHOT
4000441700000002032,331,4000441700000001701,QHOT
4000441700000002034,727,4000441700000001307,QHOT
4000441700000002036,1433,4000441700000000603,QHOT
4000441700000002038,337,4000441700000001701,QHOT
4000441700000002040,241,4000441700000001799,QHOT
4000441700000002042,1439,4000441700000000603,QHOT
4000441700000002044,1913,4000441700000000131,QHOT
4000441700000002046,739,4000441700000001307,QHOT
4000441700000002048,347,4000441700000001701,QHOT
4000441700000002050,349,4000441700000001701,QHOT
4000441700000002052,2311,4000441699999999741,QHOT
4000441700000002054,353,4000441700000001701,QHOT
4000441700000002056,257,4000441700000001799,QHOT
4000441700000002058,751,4000441700000001307,QHOT
4000441700000002060,359,4000441700000001701,QHOT
4000441700000002062,263,4000441700000001799,QHOT
4000441700000002064,757,4000441700000001307,QHOT
4000441700000002066,1997,4000441700000000069,QHOT
4000441700000002068,367,4000441700000001701,QHOT
4000441700000002070,271,4000441700000001799,QHOT
4000441700000002072,2003,4000441700000000069,QHOT
4000441700000002074,373,4000441700000001701,QHOT
4000441700000002076,277,4000441700000001799,QHOT
4000441700000002078,1997,4000441700000000081,QHOT
4000441700000002080,379,4000441700000001701,QHOT
4000441700000002082,283,4000441700000001799,QHOT
4000441700000002084,383,4000441700000001701,QHOT
4000441700000002086,1483,4000441700000000603,QHOT
4000441700000002088,1549,4000441700000000539,QHOT
4000441700000002090,389,4000441700000001701,QHOT
4000441700000002092,293,4000441700000001799,QHOT
4000441700000002094,787,4000441700000001307,QHOT
4000441700000002096,1493,4000441700000000603,QHOT
4000441700000002098,397,4000441700000001701,QHOT
4000441700000002100,1783,4000441700000000317,QHOT
4000441700000002102,401,4000441700000001701,QHOT
4000441700000002104,797,4000441700000001307,QHOT
4000441700000002106,307,4000441700000001799,QHOT
4000441700000002108,2039,4000441700000000069,QHOT
4000441700000002110,409,4000441700000001701,QHOT
4000441700000002112,313,4000441700000001799,QHOT
4000441700000002114,1511,4000441700000000603,QHOT
4000441700000002116,317,4000441700000001799,QHOT
4000441700000002118,811,4000441700000001307,QHOT
4000441700000002120,419,4000441700000001701,QHOT
4000441700000002122,421,4000441700000001701,QHOT
4000441700000002124,1993,4000441700000000131,QHOT
4000441700000002126,1523,4000441700000000603,QHOT
4000441700000002128,821,4000441700000001307,QHOT
4000441700000002130,331,4000441700000001799,QHOT
4000441700000002132,431,4000441700000001701,QHOT
4000441700000002134,433,4000441700000001701,QHOT
4000441700000002136,337,4000441700000001799,QHOT
4000441700000002138,2069,4000441700000000069,QHOT
4000441700000002140,439,4000441700000001701,QHOT
4000441700000002142,2011,4000441700000000131,QHOT
4000441700000002144,443,4000441700000001701,QHOT
4000441700000002146,347,4000441700000001799,QHOT
4000441700000002148,349,4000441700000001799,QHOT
4000441700000002150,449,4000441700000001701,QHOT
4000441700000002152,353,4000441700000001799,QHOT
4000441700000002154,2311,4000441699999999843,QHOT
4000441700000002156,1553,4000441700000000603,QHOT
4000441700000002158,457,4000441700000001701,QHOT
4000441700000002160,853,4000441700000001307,QHOT
4000441700000002162,461,4000441700000001701,QHOT
4000441700000002164,463,4000441700000001701,QHOT
4000441700000002166,367,4000441700000001799,QHOT
4000441700000002168,467,4000441700000001701,QHOT
4000441700000002170,863,4000441700000001307,QHOT
4000441700000002172,373,4000441700000001799,QHOT
4000441700000002174,1571,4000441700000000603,QHOT
4000441700000002176,1637,4000441700000000539,QHOT
4000441700000002178,379,4000441700000001799,QHOT
4000441700000002180,479,4000441700000001701,QHOT
4000441700000002182,383,4000441700000001799,QHOT
4000441700000002184,877,4000441700000001307,QHOT
4000441700000002186,1583,4000441700000000603,QHOT
4000441700000002188,487,4000441700000001701,QHOT
4000441700000002190,883,4000441700000001307,QHOT
4000441700000002192,491,4000441700000001701,QHOT
4000441700000002194,887,4000441700000001307,QHOT
4000441700000002196,397,4000441700000001799,QHOT
4000441700000002198,2129,4000441700000000069,QHOT
4000441700000002200,499,4000441700000001701,QHOT
4000441700000002202,1663,4000441700000000539,QHOT
4000441700000002204,503,4000441700000001701,QHOT
4000441700000002206,1667,4000441700000000539,QHOT
4000441700000002208,409,4000441700000001799,QHOT
4000441700000002210,509,4000441700000001701,QHOT
4000441700000002212,1609,4000441700000000603,QHOT
4000441700000002214,907,4000441700000001307,QHOT
4000441700000002216,1613,4000441700000000603,QHOT
4000441700000002218,419,4000441700000001799,QHOT
4000441700000002220,421,4000441700000001799,QHOT
4000441700000002222,521,4000441700000001701,QHOT
4000441700000002224,523,4000441700000001701,QHOT
4000441700000002226,919,4000441700000001307,QHOT
4000441700000002228,2459,4000441699999999769,QHOT
4000441700000002230,431,4000441700000001799,QHOT
4000441700000002232,433,4000441700000001799,QHOT
4000441700000002234,2153,4000441700000000081,QHOT
4000441700000002236,929,4000441700000001307,QHOT
4000441700000002238,439,4000441700000001799,QHOT
4000441700000002240,1637,4000441700000000603,QHOT
4000441700000002242,541,4000441700000001701,QHOT
4000441700000002244,937,4000441700000001307,QHOT
4000441700000002246,3119,4000441699999999127,QHOT
4000441700000002248,547,4000441700000001701,QHOT
4000441700000002250,1933,4000441700000000317,QHOT
4000441700000002252,2939,4000441699999999313,QHOT
4000441700000002254,947,4000441700000001307,QHOT
4000441700000002256,457,4000441700000001799,QHOT
4000441700000002258,557,4000441700000001701,QHOT
4000441700000002260,461,4000441700000001799,QHOT
4000441700000002262,463,4000441700000001799,QHOT
4000441700000002264,563,4000441700000001701,QHOT
4000441700000002266,467,4000441700000001799,QHOT
4000441700000002268,1951,4000441700000000317,QHOT
4000441700000002270,569,4000441700000001701,QHOT
4000441700000002272,571,4000441700000001701,QHOT
4000441700000002274,967,4000441700000001307,QHOT
4000441700000002276,2207,4000441700000000069,QHOT
4000441700000002278,577,4000441700000001701,QHOT
4000441700000002280,1741,4000441700000000539,QHOT
4000441700000002282,2213,4000441700000000069,QHOT
4000441700000002284,977,4000441700000001307,QHOT
4000441700000002286,487,4000441700000001799,QHOT
4000441700000002288,587,4000441700000001701,QHOT
4000441700000002290,491,4000441700000001799,QHOT
4000441700000002292,1753,4000441700000000539,QHOT
4000441700000002294,593,4000441700000001701,QHOT
4000441700000002296,1693,4000441700000000603,QHOT
4000441700000002298,499,4000441700000001799,QHOT
4000441700000002300,599,4000441700000001701,QHOT
4000441700000002302,601,4000441700000001701,QHOT
4000441700000002304,997,4000441700000001307,QHOT
4000441700000002306,2237,4000441700000000069,QHOT
4000441700000002308,607,4000441700000001701,QHOT
4000441700000002310,1993,4000441700000000317,QHOT
4000441700000002312,1709,4000441700000000603,QHOT
4000441700000002314,613,4000441700000001701,QHOT
4000441700000002316,1009,4000441700000001307,QHOT
4000441700000002318,617,4000441700000001701,QHOT
4000441700000002320,619,4000441700000001701,QHOT
4000441700000002322,523,4000441700000001799,QHOT
4000441700000002324,1721,4000441700000000603,QHOT
4000441700000002326,1019,4000441700000001307,QHOT
4000441700000002328,1021,4000441700000001307,QHOT
4000441700000002330,3203,4000441699999999127,QHOT
4000441700000002332,631,4000441700000001701,QHOT
4000441700000002334,2017,4000441700000000317,QHOT
4000441700000002336,1733,4000441700000000603,QHOT
4000441700000002338,1031,4000441700000001307,QHOT
4000441700000002340,541,4000441700000001799,QHOT
4000441700000002342,641,4000441700000001701,QHOT
4000441700000002344,643,4000441700000001701,QHOT
4000441700000002346,547,4000441700000001799,QHOT
4000441700000002348,647,4000441700000001701,QHOT
4000441700000002350,1747,4000441700000000603,QHOT
4000441700000002352,2269,4000441700000000083,QHOT
4000441700000002354,653,4000441700000001701,QHOT
4000441700000002356,557,4000441700000001799,QHOT
4000441700000002358,1051,4000441700000001307,QHOT
4000441700000002360,659,4000441700000001701,QHOT
4000441700000002362,661,4000441700000001701,QHOT
4000441700000002364,2281,4000441700000000083,QHOT
4000441700000002366,2297,4000441700000000069,QHOT
4000441700000002368,569,4000441700000001799,QHOT
4000441700000002370,571,4000441700000001799,QHOT
4000441700000002372,41,4000441700000002331,SIEVE
4000441700000002374,43,4000441700000002331,QHOT
4000441700000002376,577,4000441700000001799,QHOT
4000441700000002378,47,4000441700000002331,QHOT
4000441700000002380,1777,4000441700000000603,QHOT
4000441700000002382,2251,4000441700000000131,QHOT
4000441700000002384,53,4000441700000002331,QHOT
4000441700000002386,587,4000441700000001799,QHOT
4000441700000002388,2647,4000441699999999741,QHOT
4000441700000002390,59,4000441700000002331,QHOT
4000441700000002392,61,4000441700000002331,QHOT
4000441700000002394,1087,4000441700000001307,QHOT
4000441700000002396,3083,4000441699999999313,QHOT
4000441700000002398,67,4000441700000002331,QHOT
4000441700000002400,601,4000441700000001799,QHOT
4000441700000002402,71,4000441700000002331,QHOT
4000441700000002404,73,4000441700000002331,QHOT
4000441700000002406,607,4000441700000001799,QHOT
4000441700000002408,2339,4000441700000000069,QHOT
4000441700000002410,79,4000441700000002331,QHOT
4000441700000002412,613,4000441700000001799,QHOT
4000441700000002414,83,4000441700000002331,QHOT
4000441700000002416,617,4000441700000001799,QHOT
4000441700000002418,619,4000441700000001799,QHOT
4000441700000002420,89,4000441700000002331,QHOT
4000441700000002422,2339,4000441700000000083,QHOT
4000441700000002424,1117,4000441700000001307,QHOT
4000441700000002426,1823,4000441700000000603,QHOT
4000441700000002428,97,4000441700000002331,QHOT
4000441700000002430,631,4000441700000001799,QHOT
4000441700000002432,101,4000441700000002331,QHOT
4000441700000002434,103,4000441700000002331,QHOT
4000441700000002436,1129,4000441700000001307,QHOT
4000441700000002438,107,4000441700000002331,QHOT
4000441700000002440,109,4000441700000002331,QHOT
4000441700000002442,643,4000441700000001799,QHOT
4000441700000002444,113,4000441700000002331,QHOT
4000441700000002446,647,4000441700000001799,QHOT
4000441700000002448,2131,4000441700000000317,QHOT
4000441700000002450,1847,4000441700000000603,QHOT
4000441700000002452,751,4000441700000001701,QHOT
4000441700000002454,2137,4000441700000000317,QHOT
4000441700000002456,3329,4000441699999999127,QHOT
4000441700000002458,127,4000441700000002331,QHOT
4000441700000002460,661,4000441700000001799,QHOT
4000441700000002462,131,4000441700000002331,QHOT
4000441700000002464,1861,4000441700000000603,QHOT
4000441700000002466,2383,4000441700000000083,QHOT
4000441700000002468,137,4000441700000002331,QHOT
4000441700000002470,139,4000441700000002331,QHOT
4000441700000002472,673,4000441700000001799,QHOT
4000441700000002474,773,4000441700000001701,QHOT
4000441700000002476,677,4000441700000001799,QHOT
4000441700000002478,1171,4000441700000001307,QHOT
4000441700000002480,149,4000441700000002331,QHOT
4000441700000002482,151,4000441700000002331,QHOT
4000441700000002484,2617,4000441699999999867,QHOT
4000441700000002486,2417,4000441700000000069,QHOT
4000441700000002488,157,4000441700000002331,QHOT
4000441700000002490,691,4000441700000001799,QHOT
4000441700000002492,1889,4000441700000000603,QHOT
4000441700000002494,163,4000441700000002331,QHOT
4000441700000002496,2179,4000441700000000317,QHOT
4000441700000002498,167,4000441700000002331,QHOT
4000441700000002500,701,4000441700000001799,QHOT
4000441700000002502,2371,4000441700000000131,QHOT
4000441700000002504,173,4000441700000002331,QHOT
4000441700000002506,2437,4000441700000000069,QHOT
4000441700000002508,709,4000441700000001799,QHOT
4000441700000002510,179,4000441700000002331,QHOT
4000441700000002512,181,4000441700000002331,QHOT
4000441700000002514,2383,4000441700000000131,QHOT
4000441700000002516,1913,4000441700000000603,QHOT
4000441700000002518,719,4000441700000001799,QHOT
4000441700000002520,1213,4000441700000001307,QHOT
4000441700000002522,191,4000441700000002331,QHOT
4000441700000002524,193,4000441700000002331,QHOT
4000441700000002526,727,4000441700000001799,QHOT
4000441700000002528,197,4000441700000002331,QHOT
4000441700000002530,199,4000441700000002331,QHOT
4000441700000002532,733,4000441700000001799,QHOT
4000441700000002534,1931,4000441700000000603,QHOT
4000441700000002536,1229,4000441700000001307,QHOT
4000441700000002538,739,4000441700000001799,QHOT
4000441700000002540,839,4000441700000001701,QHOT
4000441700000002542,211,4000441700000002331,QHOT
4000441700000002544,1237,4000441700000001307,QHOT
4000441700000002546,2477,4000441700000000069,QHOT
4000441700000002548,2467,4000441700000000081,QHOT
4000441700000002550,751,4000441700000001799,QHOT
4000441700000002552,1949,4000441700000000603,QHOT
4000441700000002554,223,4000441700000002331,QHOT
4000441700000002556,757,4000441700000001799,QHOT
4000441700000002558,227,4000441700000002331,QHOT
4000441700000002560,229,4000441700000002331,QHOT
4000441700000002562,2719,4000441699999999843,QHOT
4000441700000002564,233,4000441700000002331,QHOT
4000441700000002566,1259,4000441700000001307,QHOT
4000441700000002568,769,4000441700000001799,QHOT
4000441700000002570,239,4000441700000002331,QHOT
4000441700000002572,241,4000441700000002331,QHOT
4000441700000002574,2731,4000441699999999843,QHOT
4000441700000002576,1973,4000441700000000603,QHOT
4000441700000002578,877,4000441700000001701,QHOT
4000441700000002580,2713,4000441699999999867,QHOT
4000441700000002582,251,4000441700000002331,QHOT
4000441700000002584,883,4000441700000001701,QHOT
4000441700000002586,787,4000441700000001799,QHOT
4000441700000002588,257,4000441700000002331,QHOT
4000441700000002590,1283,4000441700000001307,QHOT
4000441700000002592,2053,4000441700000000539,QHOT
4000441700000002594,263,4000441700000002331,QHOT
4000441700000002596,797,4000441700000001799,QHOT
4000441700000002598,1291,4000441700000001307,QHOT
4000441700000002600,269,4000441700000002331,QHOT
4000441700000002602,271,4000441700000002331,QHOT
4000441700000002604,1297,4000441700000001307,QHOT
4000441700000002606,2003,4000441700000000603,QHOT
4000441700000002608,277,4000441700000002331,QHOT
4000441700000002610,811,4000441700000001799,QHOT
4000441700000002612,281,4000441700000002331,QHOT
4000441700000002614,283,4000441700000002331,QHOT
4000441700000002616,2749,4000441699999999867,QHOT
4000441700000002618,2549,4000441700000000069,QHOT
4000441700000002620,919,4000441700000001701,QHOT
4000441700000002622,823,4000441700000001799,QHOT
4000441700000002624,293,4000441700000002331,QHOT
4000441700000002626,827,4000441700000001799,QHOT
4000441700000002628,829,4000441700000001799,QHOT
4000441700000002630,929,4000441700000001701,QHOT
4000441700000002632,2029,4000441700000000603,QHOT
4000441700000002634,1327,4000441700000001307,QHOT
4000441700000002636,3323,4000441699999999313,QHOT
4000441700000002638,307,4000441700000002331,QHOT
4000441700000002640,2557,4000441700000000083,QHOT
4000441700000002642,311,4000441700000002331,QHOT
4000441700000002644,313,4000441700000002331,QHOT
4000441700000002646,2803,4000441699999999843,QHOT
4000441700000002648,317,4000441700000002331,QHOT
4000441700000002650,2111,4000441700000000539,QHOT
4000441700000002652,853,4000441700000001799,QHOT
4000441700000002654,953,4000441700000001701,QHOT
4000441700000002656,857,4000441700000001799,QHOT
4000441700000002658,859,4000441700000001799,QHOT
4000441700000002660,2591,4000441700000000069,QHOT
4000441700000002662,331,4000441700000002331,QHOT
4000441700000002664,2347,4000441700000000317,QHOT
4000441700000002666,2063,4000441700000000603,QHOT
4000441700000002668,337,4000441700000002331,QHOT
4000441700000002670,2131,4000441700000000539,QHOT
4000441700000002672,971,4000441700000001701,QHOT
4000441700000002674,1367,4000441700000001307,QHOT
4000441700000002676,877,4000441700000001799,QHOT
4000441700000002678,347,4000441700000002331,QHOT
4000441700000002680,349,4000441700000002331,QHOT
4000441700000002682,883,4000441700000001799,QHOT
4000441700000002684,353,4000441700000002331,QHOT
4000441700000002686,887,4000441700000001799,QHOT
4000441700000002688,1381,4000441700000001307,QHOT
4000441700000002690,359,4000441700000002331,QHOT
4000441700000002692,991,4000441700000001701,QHOT
4000441700000002694,2377,4000441700000000317,QHOT
4000441700000002696,2927,4000441699999999769,QHOT
4000441700000002698,367,4000441700000002331,QHOT
4000441700000002700,2161,4000441700000000539,QHOT
4000441700000002702,2099,4000441700000000603,QHOT
4000441700000002704,373,4000441700000002331,QHOT
4000441700000002706,907,4000441700000001799,QHOT
4000441700000002708,3581,4000441699999999127,QHOT
4000441700000002710,379,4000441700000002331,QHOT
4000441700000002712,2971,4000441699999999741,QHOT
4000441700000002714,383,4000441700000002331,QHOT
4000441700000002716,1409,4000441700000001307,QHOT
4000441700000002718,919,4000441700000001799,QHOT
4000441700000002720,389,4000441700000002331,QHOT
4000441700000002722,1021,4000441700000001701,QHOT
4000441700000002724,2593,4000441700000000131,QHOT
4000441700000002726,2657,4000441700000000069,QHOT
4000441700000002728,397,4000441700000002331,QHOT
4000441700000002730,1423,4000441700000001307,QHOT
4000441700000002732,401,4000441700000002331,QHOT
4000441700000002734,1033,4000441700000001701,QHOT
4000441700000002736,937,4000441700000001799,QHOT
4000441700000002738,2657,4000441700000000081,QHOT
4000441700000002740,409,4000441700000002331,QHOT
4000441700000002742,2203,4000441700000000539,QHOT
4000441700000002744,2141,4000441700000000603,QHOT
4000441700000002746,947,4000441700000001799,QHOT
4000441700000002748,2617,4000441700000000131,QHOT
4000441700000002750,419,4000441700000002331,QHOT
4000441700000002752,421,4000441700000002331,QHOT
4000441700000002754,1447,4000441700000001307,QHOT
4000441700000002756,2153,4000441700000000603,QHOT
4000441700000002758,1451,4000441700000001307,QHOT
4000441700000002760,1453,4000441700000001307,QHOT
4000441700000002762,431,4000441700000002331,QHOT
4000441700000002764,433,4000441700000002331,QHOT
4000441700000002766,967,4000441700000001799,QHOT
4000441700000002768,2699,4000441700000000069,QHOT
4000441700000002770,439,4000441700000002331,QHOT
4000441700000002772,2689,4000441700000000083,QHOT
4000441700000002774,443,4000441700000002331,QHOT
4000441700000002776,977,4000441700000001799,QHOT
4000441700000002778,1471,4000441700000001307,QHOT
4000441700000002780,449,4000441700000002331,QHOT
4000441700000002782,983,4000441700000001799,QHOT
4000441700000002784,2467,4000441700000000317,QHOT
4000441700000002786,3659,4000441699999999127,QHOT
4000441700000002788,457,4000441700000002331,QHOT
4000441700000002790,991,4000441700000001799,QHOT
4000441700000002792,461,4000441700000002331,QHOT
4000441700000002794,463,4000441700000002331,QHOT
4000441700000002796,997,4000441700000001799,QHOT
4000441700000002798,467,4000441700000002331,QHOT
4000441700000002800,1493,4000441700000001307,QHOT
4000441700000002802,2719,4000441700000000083,QHOT
4000441700000002804,1103,4000441700000001701,QHOT
4000441700000002806,1499,4000441700000001307,QHOT
4000441700000002808,1009,4000441700000001799,QHOT
4000441700000002810,479,4000441700000002331,QHOT
4000441700000002812,1013,4000441700000001799,QHOT
4000441700000002814,2731,4000441700000000083,QHOT
4000441700000002816,2213,4000441700000000603,QHOT
4000441700000002818,487,4000441700000002331,QHOT
4000441700000002820,1021,4000441700000001799,QHOT
4000441700000002822,491,4000441700000002331,QHOT
4000441700000002824,1123,4000441700000001701,QHOT
4000441700000002826,2287,4000441700000000539,QHOT
4000441700000002828,3701,4000441699999999127,QHOT
4000441700000002830,499,4000441700000002331,QHOT
4000441700000002832,1033,4000441700000001799,QHOT
4000441700000002834,503,4000441700000002331,QHOT
4000441700000002836,2297,4000441700000000539,QHOT
4000441700000002838,1039,4000441700000001799,QHOT
4000441700000002840,509,4000441700000002331,QHOT
4000441700000002842,2239,4000441700000000603,QHOT
4000441700000002844,2713,4000441700000000131,QHOT
4000441700000002846,2243,4000441700000000603,QHOT
4000441700000002848,1049,4000441700000001799,QHOT
4000441700000002850,1051,4000441700000001799,QHOT
4000441700000002852,521,4000441700000002331,QHOT
4000441700000002854,523,4000441700000002331,QHOT
4000441700000002856,1549,4000441700000001307,QHOT
4000441700000002858,2789,4000441700000000069,QHOT
4000441700000002860,1061,4000441700000001799,QHOT
4000441700000002862,1063,4000441700000001799,QHOT
4000441700000002864,1163,4000441700000001701,QHOT
4000441700000002866,1559,4000441700000001307,QHOT
4000441700000002868,1069,4000441700000001799,QHOT
4000441700000002870,2267,4000441700000000603,QHOT
4000441700000002872,541,4000441700000002331,QHOT
4000441700000002874,1567,4000441700000001307,QHOT
4000441700000002876,2273,4000441700000000603,QHOT
4000441700000002878,547,4000441700000002331,QHOT
4000441700000002880,2341,4000441700000000539,QHOT
4000441700000002882,1181,4000441700000001701,QHOT
4000441700000002884,2281,4000441700000000603,QHOT
4000441700000002886,1087,4000441700000001799,QHOT
4000441700000002888,557,4000441700000002331,QHOT
4000441700000002890,1091,4000441700000001799,QHOT
4000441700000002892,1093,4000441700000001799,QHOT
4000441700000002894,563,4000441700000002331,QHOT
4000441700000002896,1097,4000441700000001799,QHOT
4000441700000002898,2767,4000441700000000131,QHOT
4000441700000002900,569,4000441700000002331,QHOT
4000441700000002902,571,4000441700000002331,QHOT
4000441700000002904,1597,4000441700000001307,QHOT
4000441700000002906,2837,4000441700000000069,QHOT
4000441700000002908,577,4000441700000002331,QHOT
4000441700000002910,2371,4000441700000000539,QHOT
4000441700000002912,2309,4000441700000000603,QHOT
4000441700000002914,1213,4000441700000001701,QHOT
4000441700000002916,1117,4000441700000001799,QHOT
4000441700000002918,587,4000441700000002331,QHOT
4000441700000002920,1613,4000441700000001307,QHOT
4000441700000002922,1123,4000441700000001799,QHOT
4000441700000002924,593,4000441700000002331,QHOT
4000441700000002926,1619,4000441700000001307,QHOT
4000441700000002928,1129,4000441700000001799,QHOT
4000441700000002930,599,4000441700000002331,QHOT
4000441700000002932,601,4000441700000002331,QHOT
4000441700000002934,1627,4000441700000001307,QHOT
4000441700000002936,2333,4000441700000000603,QHOT
4000441700000002938,607,4000441700000002331,QHOT
4000441700000002940,2857,4000441700000000083,QHOT
4000441700000002942,2339,4000441700000000603,QHOT
4000441700000002944,613,4000441700000002331,QHOT
4000441700000002946,3079,4000441699999999867,QHOT
4000441700000002948,617,4000441700000002331,QHOT
4000441700000002950,619,4000441700000002331,QHOT
4000441700000002952,1153,4000441700000001799,QHOT
4000441700000002954,2351,4000441700000000603,QHOT
4000441700000002956,2417,4000441700000000539,QHOT
4000441700000002958,3217,4000441699999999741,QHOT
4000441700000002960,1259,4000441700000001701,QHOT
4000441700000002962,631,4000441700000002331,QHOT
4000441700000002964,1657,4000441700000001307,QHOT
4000441700000002966,2897,4000441700000000069,QHOT
4000441700000002968,2887,4000441700000000081,QHOT
4000441700000002970,1171,4000441700000001799,QHOT
4000441700000002972,641,4000441700000002331,QHOT
4000441700000002974,643,4000441700000002331,QHOT
4000441700000002976,1669,4000441700000001307,QHOT
4000441700000002978,647,4000441700000002331,QHOT
4000441700000002980,1279,4000441700000001701,QHOT
4000441700000002982,2851,4000441700000000131,QHOT
4000441700000002984,653,4000441700000002331,QHOT
4000441700000002986,1187,4000441700000001799,QHOT
4000441700000002988,2671,4000441700000000317,QHOT
4000441700000002990,659,4000441700000002331,QHOT
4000441700000002992,661,4000441700000002331,QHOT
4000441700000002994,2677,4000441700000000317,QHOT
4000441700000002996,2393,4000441700000000603,QHOT
4000441700000002998,1297,4000441700000001701,QHOT
4000441700000003000,1201,4000441700000001799,QHOT
4000441700000003002,1301,4000441700000001701,QHOT
4000441700000003004,673,4000441700000002331,QHOT
4000441700000003006,1699,4000441700000001307,QHOT
4000441700000003008,677,4000441700000002331,QHOT
4000441700000003010,2693,4000441700000000317,QHOT
4000441700000003012,1213,4000441700000001799,QHOT
4000441700000003014,683,4000441700000002331,QHOT
4000441700000003016,1217,4000441700000001799,QHOT
4000441700000003018,2887,4000441700000000131,QHOT
4000441700000003020,1319,4000441700000001701,QHOT
4000441700000003022,691,4000441700000002331,QHOT
4000441700000003024,2707,4000441700000000317,QHOT
4000441700000003026,2423,4000441700000000603,QHOT
4000441700000003028,1327,4000441700000001701,QHOT
4000441700000003030,1231,4000441700000001799,QHOT
4000441700000003032,701,4000441700000002331,QHOT
4000441700000003034,2953,4000441700000000081,QHOT
4000441700000003036,1237,4000441700000001799,QHOT
4000441700000003038,2969,4000441700000000069,QHOT
4000441700000003040,709,4000441700000002331,QHOT
4000441700000003042,2503,4000441700000000539,QHOT
4000441700000003044,2441,4000441700000000603,QHOT
4000441700000003046,2729,4000441700000000317,QHOT
4000441700000003048,1249,4000441700000001799,QHOT
4000441700000003050,719,4000441700000002331,QHOT
4000441700000003052,2969,4000441700000000083,QHOT
4000441700000003054,1747,4000441700000001307,QHOT
4000441700000003056,3929,4000441699999999127,QHOT
4000441700000003058,727,4000441700000002331,QHOT
4000441700000003060,1753,4000441700000001307,QHOT
4000441700000003062,1361,4000441700000001701,QHOT
4000441700000003064,733,4000441700000002331,QHOT
4000441700000003066,1759,4000441700000001307,QHOT
4000441700000003068,1367,4000441700000001701,QHOT
4000441700000003070,739,4000441700000002331,QHOT
4000441700000003072,3229,4000441699999999843,QHOT
4000441700000003074,743,4000441700000002331,QHOT
4000441700000003076,1277,4000441700000001799,QHOT
4000441700000003078,1279,4000441700000001799,QHOT
4000441700000003080,2477,4000441700000000603,QHOT
4000441700000003082,751,4000441700000002331,QHOT
4000441700000003084,1777,4000441700000001307,QHOT
4000441700000003086,83,4000441700000003003,SIEVE
4000441700000003088,757,4000441700000002331,QHOT
4000441700000003090,1291,4000441700000001799,QHOT
4000441700000003092,89,4000441700000003003,QHOT
4000441700000003094,1787,4000441700000001307,QHOT
4000441700000003096,1297,4000441700000001799,QHOT
4000441700000003098,4157,4000441699999998941,QHOT
4000441700000003100,97,4000441700000003003,QHOT
4000441700000003102,1303,4000441700000001799,QHOT
4000441700000003104,101,4000441700000003003,QHOT
4000441700000003106,103,4000441700000003003,QHOT
4000441700000003108,1801,4000441700000001307,QHOT
4000441700000003110,107,4000441700000003003,QHOT
4000441700000003112,109,4000441700000003003,QHOT
4000441700000003114,2797,4000441700000000317,QHOT
4000441700000003116,113,4000441700000003003,QHOT
4000441700000003118,787,4000441700000002331,QHOT
4000441700000003120,1321,4000441700000001799,QHOT
4000441700000003122,3041,4000441700000000081,QHOT
4000441700000003124,1423,4000441700000001701,QHOT
4000441700000003126,1327,4000441700000001799,QHOT
4000441700000003128,797,4000441700000002331,QHOT
4000441700000003130,127,4000441700000003003,QHOT
4000441700000003132,2593,4000441700000000539,QHOT
4000441700000003134,131,4000441700000003003,QHOT
4000441700000003136,2819,4000441700000000317,QHOT
4000441700000003138,1831,4000441700000001307,QHOT
4000441700000003140,137,4000441700000003003,QHOT
4000441700000003142,139,4000441700000003003,QHOT
4000441700000003144,3061,4000441700000000083,QHOT
4000441700000003146,2543,4000441700000000603,QHOT
4000441700000003148,1447,4000441700000001701,QHOT
4000441700000003150,2833,4000441700000000317,QHOT
4000441700000003152,149,4000441700000003003,QHOT
4000441700000003154,151,4000441700000003003,QHOT
4000441700000003156,2617,4000441700000000539,QHOT
4000441700000003158,827,4000441700000002331,QHOT
4000441700000003160,157,4000441700000003003,QHOT
4000441700000003162,3079,4000441700000000083,QHOT
4000441700000003164,3083,4000441700000000081,QHOT
4000441700000003166,163,4000441700000003003,QHOT
4000441700000003168,1861,4000441700000001307,QHOT
