# Goldbach verification checkpoint + samples
# original_start=4000000000000000000
# original_end=4001000000000000000
# last_verified=4000037279999999998
# total_verified=18640000000000
# total_total=18640000000000
# total_tries=72730052155
# total_qhot=18637460069235
# total_misses=0
# elapsed_sec=19859.478555
N,p,q,source
4000000000000004768,2851,4000000000000001917,QHOT
4000000000000004770,281,4000000000000004489,QHOT
4000000000000004772,283,4000000000000004489,QHOT
4000000000000004774,643,4000000000000004131,QHOT
4000000000000004776,647,4000000000000004129,QHOT
4000000000000004778,647,4000000000000004131,QHOT
4000000000000004780,1453,4000000000000003327,QHOT
4000000000000004782,293,4000000000000004489,QHOT
4000000000000004784,653,4000000000000004131,QHOT
4000000000000004786,1459,4000000000000003327,QHOT
4000000000000004788,659,4000000000000004129,QHOT
4000000000000004790,661,4000000000000004129,QHOT
4000000000000004792,661,4000000000000004131,QHOT
4000000000000004794,2711,4000000000000002083,QHOT
4000000000000004796,307,4000000000000004489,QHOT
4000000000000004798,1471,4000000000000003327,QHOT
4000000000000004800,311,4000000000000004489,QHOT
4000000000000004802,313,4000000000000004489,QHOT
4000000000000004804,673,4000000000000004131,QHOT
4000000000000004806,317,4000000000000004489,QHOT
4000000000000004808,677,4000000000000004131,QHOT
4000000000000004810,1483,4000000000000003327,QHOT
4000000000000004812,683,4000000000000004129,QHOT
4000000000000004814,683,4000000000000004131,QHOT
4000000000000004816,1489,4000000000000003327,QHOT
4000000000000004818,1367,4000000000000003451,QHOT
4000000000000004820,331,4000000000000004489,QHOT
4000000000000004822,691,4000000000000004131,QHOT
4000000000000004824,1373,4000000000000003451,QHOT
4000000000000004826,337,4000000000000004489,QHOT
4000000000000004828,3529,4000000000000001299,QHOT
4000000000000004830,701,4000000000000004129,QHOT
4000000000000004832,701,4000000000000004131,QHOT
4000000000000004834,2917,4000000000000001917,QHOT
4000000000000004836,347,4000000000000004489,QHOT
4000000000000004838,349,4000000000000004489,QHOT
4000000000000004840,709,4000000000000004131,QHOT
4000000000000004842,353,4000000000000004489,QHOT
4000000000000004844,2927,4000000000000001917,QHOT
4000000000000004846,3547,4000000000000001299,QHOT
4000000000000004848,359,4000000000000004489,QHOT
4000000000000004850,719,4000000000000004131,QHOT
4000000000000004852,4783,4000000000000000069,QHOT
4000000000000004854,4733,4000000000000000121,QHOT
4000000000000004856,367,4000000000000004489,QHOT
4000000000000004858,727,4000000000000004131,QHOT
4000000000000004860,1409,4000000000000003451,QHOT
4000000000000004862,373,4000000000000004489,QHOT
4000000000000004864,733,4000000000000004131,QHOT
4000000000000004866,29,4000000000000004837,SIEVE
4000000000000004868,31,4000000000000004837,QHOT
4000000000000004870,739,4000000000000004131,QHOT
4000000000000004872,383,4000000000000004489,QHOT
4000000000000004874,37,4000000000000004837,QHOT
4000000000000004876,1549,4000000000000003327,QHOT
4000000000000004878,41,4000000000000004837,QHOT
4000000000000004880,43,4000000000000004837,QHOT
4000000000000004882,751,4000000000000004131,QHOT
4000000000000004884,47,4000000000000004837,QHOT
4000000000000004886,397,4000000000000004489,QHOT
4000000000000004888,757,4000000000000004131,QHOT
4000000000000004890,53,4000000000000004837,QHOT
4000000000000004892,761,4000000000000004131,QHOT
4000000000000004894,1567,4000000000000003327,QHOT
4000000000000004896,59,4000000000000004837,QHOT
4000000000000004898,61,4000000000000004837,QHOT
4000000000000004900,769,4000000000000004131,QHOT
4000000000000004902,773,4000000000000004129,QHOT
4000000000000004904,67,4000000000000004837,QHOT
4000000000000004906,1579,4000000000000003327,QHOT
4000000000000004908,71,4000000000000004837,QHOT
4000000000000004910,73,4000000000000004837,QHOT
4000000000000004912,3613,4000000000000001299,QHOT
4000000000000004914,4793,4000000000000000121,QHOT
4000000000000004916,79,4000000000000004837,QHOT
4000000000000004918,787,4000000000000004131,QHOT
4000000000000004920,83,4000000000000004837,QHOT
4000000000000004922,433,4000000000000004489,QHOT
4000000000000004924,1597,4000000000000003327,QHOT
4000000000000004926,89,4000000000000004837,QHOT
4000000000000004928,439,4000000000000004489,QHOT
4000000000000004930,3631,4000000000000001299,QHOT
4000000000000004932,443,4000000000000004489,QHOT
4000000000000004934,97,4000000000000004837,QHOT
4000000000000004936,1609,4000000000000003327,QHOT
4000000000000004938,101,4000000000000004837,QHOT
4000000000000004940,103,4000000000000004837,QHOT
4000000000000004942,811,4000000000000004131,QHOT
4000000000000004944,107,4000000000000004837,QHOT
4000000000000004946,109,4000000000000004837,QHOT
4000000000000004948,1621,4000000000000003327,QHOT
4000000000000004950,113,4000000000000004837,QHOT
4000000000000004952,463,4000000000000004489,QHOT
4000000000000004954,823,4000000000000004131,QHOT
4000000000000004956,467,4000000000000004489,QHOT
4000000000000004958,829,4000000000000004129,QHOT
4000000000000004960,829,4000000000000004131,QHOT
4000000000000004962,1511,4000000000000003451,QHOT
4000000000000004964,127,4000000000000004837,QHOT
4000000000000004966,3049,4000000000000001917,QHOT
4000000000000004968,131,4000000000000004837,QHOT
4000000000000004970,839,4000000000000004131,QHOT
4000000000000004972,3673,4000000000000001299,QHOT
4000000000000004974,137,4000000000000004837,QHOT
4000000000000004976,139,4000000000000004837,QHOT
4000000000000004978,3061,4000000000000001917,QHOT
4000000000000004980,491,4000000000000004489,QHOT
4000000000000004982,853,4000000000000004129,QHOT
4000000000000004984,853,4000000000000004131,QHOT
4000000000000004986,149,4000000000000004837,QHOT
4000000000000004988,151,4000000000000004837,QHOT
4000000000000004990,859,4000000000000004131,QHOT
4000000000000004992,503,4000000000000004489,QHOT
4000000000000004994,157,4000000000000004837,QHOT
4000000000000004996,1669,4000000000000003327,QHOT
4000000000000004998,509,4000000000000004489,QHOT
4000000000000005000,163,4000000000000004837,QHOT
4000000000000005002,3769,4000000000000001233,QHOT
4000000000000005004,167,4000000000000004837,QHOT
4000000000000005006,877,4000000000000004129,QHOT
4000000000000005008,877,4000000000000004131,QHOT
4000000000000005010,173,4000000000000004837,QHOT
4000000000000005012,523,4000000000000004489,QHOT
4000000000000005014,883,4000000000000004131,QHOT
4000000000000005016,179,4000000000000004837,QHOT
4000000000000005018,181,4000000000000004837,QHOT
4000000000000005020,1693,4000000000000003327,QHOT
4000000000000005022,1571,4000000000000003451,QHOT
4000000000000005024,1697,4000000000000003327,QHOT
4000000000000005026,1699,4000000000000003327,QHOT
4000000000000005028,191,4000000000000004837,QHOT
4000000000000005030,193,4000000000000004837,QHOT
4000000000000005032,3733,4000000000000001299,QHOT
4000000000000005034,197,4000000000000004837,QHOT
4000000000000005036,199,4000000000000004837,QHOT
4000000000000005038,907,4000000000000004131,QHOT
4000000000000005040,911,4000000000000004129,QHOT
4000000000000005042,911,4000000000000004131,QHOT
4000000000000005044,7,4000000000000005037,SIEVE
4000000000000005046,557,4000000000000004489,QHOT
4000000000000005048,11,4000000000000005037,QHOT
4000000000000005050,13,4000000000000005037,QHOT
4000000000000005052,563,4000000000000004489,QHOT
4000000000000005054,17,4000000000000005037,QHOT
4000000000000005056,19,4000000000000005037,QHOT
4000000000000005058,569,4000000000000004489,QHOT
4000000000000005060,23,4000000000000005037,QHOT
4000000000000005062,4993,4000000000000000069,QHOT
4000000000000005064,227,4000000000000004837,QHOT
4000000000000005066,29,4000000000000005037,QHOT
4000000000000005068,31,4000000000000005037,QHOT
4000000000000005070,233,4000000000000004837,QHOT
4000000000000005072,941,4000000000000004131,QHOT
4000000000000005074,37,4000000000000005037,QHOT
4000000000000005076,239,4000000000000004837,QHOT
4000000000000005078,41,4000000000000005037,QHOT
4000000000000005080,43,4000000000000005037,QHOT
4000000000000005082,593,4000000000000004489,QHOT
4000000000000005084,47,4000000000000005037,QHOT
4000000000000005086,1759,4000000000000003327,QHOT
4000000000000005088,251,4000000000000004837,QHOT
4000000000000005090,53,4000000000000005037,QHOT
4000000000000005092,3793,4000000000000001299,QHOT
4000000000000005094,257,4000000000000004837,QHOT
4000000000000005096,59,4000000000000005037,QHOT
4000000000000005098,61,4000000000000005037,QHOT
4000000000000005100,263,4000000000000004837,QHOT
4000000000000005102,613,4000000000000004489,QHOT
4000000000000005104,67,4000000000000005037,QHOT
4000000000000005106,269,4000000000000004837,QHOT
4000000000000005108,71,4000000000000005037,QHOT
4000000000000005110,73,4000000000000005037,QHOT
4000000000000005112,983,4000000000000004129,QHOT
4000000000000005114,277,4000000000000004837,QHOT
4000000000000005116,79,4000000000000005037,QHOT
4000000000000005118,281,4000000000000004837,QHOT
4000000000000005120,83,4000000000000005037,QHOT
4000000000000005122,991,4000000000000004131,QHOT
4000000000000005124,3041,4000000000000002083,QHOT
4000000000000005126,89,4000000000000005037,QHOT
4000000000000005128,997,4000000000000004131,QHOT
4000000000000005130,293,4000000000000004837,QHOT
4000000000000005132,643,4000000000000004489,QHOT
4000000000000005134,97,4000000000000005037,QHOT
4000000000000005136,647,4000000000000004489,QHOT
4000000000000005138,101,4000000000000005037,QHOT
4000000000000005140,103,4000000000000005037,QHOT
4000000000000005142,653,4000000000000004489,QHOT
4000000000000005144,107,4000000000000005037,QHOT
4000000000000005146,109,4000000000000005037,QHOT
4000000000000005148,311,4000000000000004837,QHOT
4000000000000005150,113,4000000000000005037,QHOT
4000000000000005152,1021,4000000000000004131,QHOT
4000000000000005154,317,4000000000000004837,QHOT
4000000000000005156,3853,4000000000000001303,QHOT
4000000000000005158,1831,4000000000000003327,QHOT
4000000000000005160,1031,4000000000000004129,QHOT
4000000000000005162,673,4000000000000004489,QHOT
4000000000000005164,127,4000000000000005037,QHOT
4000000000000005166,677,4000000000000004489,QHOT
4000000000000005168,131,4000000000000005037,QHOT
4000000000000005170,1039,4000000000000004131,QHOT
4000000000000005172,683,4000000000000004489,QHOT
4000000000000005174,137,4000000000000005037,QHOT
4000000000000005176,139,4000000000000005037,QHOT
4000000000000005178,1049,4000000000000004129,QHOT
4000000000000005180,691,4000000000000004489,QHOT
4000000000000005182,1051,4000000000000004131,QHOT
4000000000000005184,347,4000000000000004837,QHOT
4000000000000005186,149,4000000000000005037,QHOT
4000000000000005188,151,4000000000000005037,QHOT
4000000000000005190,353,4000000000000004837,QHOT
4000000000000005192,1063,4000000000000004129,QHOT
4000000000000005194,157,4000000000000005037,QHOT
4000000000000005196,359,4000000000000004837,QHOT
4000000000000005198,709,4000000000000004489,QHOT
4000000000000005200,163,4000000000000005037,QHOT
4000000000000005202,3119,4000000000000002083,QHOT
4000000000000005204,167,4000000000000005037,QHOT
4000000000000005206,1879,4000000000000003327,QHOT
4000000000000005208,719,4000000000000004489,QHOT
4000000000000005210,173,4000000000000005037,QHOT
4000000000000005212,4861,4000000000000000351,QHOT
4000000000000005214,3911,4000000000000001303,QHOT
4000000000000005216,179,4000000000000005037,QHOT
4000000000000005218,181,4000000000000005037,QHOT
4000000000000005220,383,4000000000000004837,QHOT
4000000000000005222,733,4000000000000004489,QHOT
4000000000000005224,1093,4000000000000004131,QHOT
4000000000000005226,389,4000000000000004837,QHOT
4000000000000005228,191,4000000000000005037,QHOT
4000000000000005230,193,4000000000000005037,QHOT
4000000000000005232,743,4000000000000004489,QHOT
4000000000000005234,197,4000000000000005037,QHOT
4000000000000005236,199,4000000000000005037,QHOT
4000000000000005238,401,4000000000000004837,QHOT
4000000000000005240,751,4000000000000004489,QHOT
4000000000000005242,3943,4000000000000001299,QHOT
4000000000000005244,5483,3999999999999999761,QHOT
4000000000000005246,409,4000000000000004837,QHOT
4000000000000005248,211,4000000000000005037,QHOT
4000000000000005250,761,4000000000000004489,QHOT
4000000000000005252,1123,4000000000000004129,QHOT
4000000000000005254,1123,4000000000000004131,QHOT
4000000000000005256,419,4000000000000004837,QHOT
4000000000000005258,421,4000000000000004837,QHOT
4000000000000005260,223,4000000000000005037,QHOT
4000000000000005262,773,4000000000000004489,QHOT
4000000000000005264,227,4000000000000005037,QHOT
4000000000000005266,229,4000000000000005037,QHOT
4000000000000005268,431,4000000000000004837,QHOT
4000000000000005270,233,4000000000000005037,QHOT
4000000000000005272,5923,3999999999999999349,QHOT
4000000000000005274,1823,4000000000000003451,QHOT
4000000000000005276,239,4000000000000005037,QHOT
4000000000000005278,241,4000000000000005037,QHOT
4000000000000005280,443,4000000000000004837,QHOT
4000000000000005282,1153,4000000000000004129,QHOT
4000000000000005284,1153,4000000000000004131,QHOT
4000000000000005286,449,4000000000000004837,QHOT
4000000000000005288,251,4000000000000005037,QHOT
4000000000000005290,3373,4000000000000001917,QHOT
4000000000000005292,1163,4000000000000004129,QHOT
4000000000000005294,257,4000000000000005037,QHOT
4000000000000005296,5227,4000000000000000069,QHOT
4000000000000005298,461,4000000000000004837,QHOT
4000000000000005300,263,4000000000000005037,QHOT
4000000000000005302,1171,4000000000000004131,QHOT
4000000000000005304,467,4000000000000004837,QHOT
4000000000000005306,269,4000000000000005037,QHOT
4000000000000005308,271,4000000000000005037,QHOT
4000000000000005310,821,4000000000000004489,QHOT
4000000000000005312,823,4000000000000004489,QHOT
4000000000000005314,277,4000000000000005037,QHOT
4000000000000005316,479,4000000000000004837,QHOT
4000000000000005318,281,4000000000000005037,QHOT
4000000000000005320,283,4000000000000005037,QHOT
4000000000000005322,1193,4000000000000004129,QHOT
4000000000000005324,487,4000000000000004837,QHOT
4000000000000005326,1999,4000000000000003327,QHOT
4000000000000005328,491,4000000000000004837,QHOT
4000000000000005330,293,4000000000000005037,QHOT
4000000000000005332,1201,4000000000000004131,QHOT
4000000000000005334,3251,4000000000000002083,QHOT
4000000000000005336,499,4000000000000004837,QHOT
4000000000000005338,2011,4000000000000003327,QHOT
4000000000000005340,503,4000000000000004837,QHOT
4000000000000005342,853,4000000000000004489,QHOT
4000000000000005344,307,4000000000000005037,QHOT
4000000000000005346,509,4000000000000004837,QHOT
4000000000000005348,311,4000000000000005037,QHOT
4000000000000005350,313,4000000000000005037,QHOT
4000000000000005352,863,4000000000000004489,QHOT
4000000000000005354,317,4000000000000005037,QHOT
4000000000000005356,2029,4000000000000003327,QHOT
4000000000000005358,521,4000000000000004837,QHOT
4000000000000005360,523,4000000000000004837,QHOT
4000000000000005362,1231,4000000000000004131,QHOT
4000000000000005364,1913,4000000000000003451,QHOT
4000000000000005366,877,4000000000000004489,QHOT
4000000000000005368,331,4000000000000005037,QHOT
4000000000000005370,881,4000000000000004489,QHOT
4000000000000005372,883,4000000000000004489,QHOT
4000000000000005374,337,4000000000000005037,QHOT
4000000000000005376,887,4000000000000004489,QHOT
4000000000000005378,541,4000000000000004837,QHOT
4000000000000005380,1249,4000000000000004131,QHOT
4000000000000005382,1931,4000000000000003451,QHOT
4000000000000005384,347,4000000000000005037,QHOT
4000000000000005386,349,4000000000000005037,QHOT
4000000000000005388,1259,4000000000000004129,QHOT
4000000000000005390,353,4000000000000005037,QHOT
4000000000000005392,4093,4000000000000001299,QHOT
4000000000000005394,557,4000000000000004837,QHOT
4000000000000005396,359,4000000000000005037,QHOT
4000000000000005398,4099,4000000000000001299,QHOT
4000000000000005400,563,4000000000000004837,QHOT
4000000000000005402,1951,4000000000000003451,QHOT
4000000000000005404,367,4000000000000005037,QHOT
4000000000000005406,569,4000000000000004837,QHOT
4000000000000005408,571,4000000000000004837,QHOT
4000000000000005410,373,4000000000000005037,QHOT
4000000000000005412,1283,4000000000000004129,QHOT
4000000000000005414,577,4000000000000004837,QHOT
4000000000000005416,379,4000000000000005037,QHOT
4000000000000005418,929,4000000000000004489,QHOT
4000000000000005420,383,4000000000000005037,QHOT
4000000000000005422,1291,4000000000000004131,QHOT
4000000000000005424,587,4000000000000004837,QHOT
4000000000000005426,389,4000000000000005037,QHOT
4000000000000005428,1297,4000000000000004131,QHOT
4000000000000005430,593,4000000000000004837,QHOT
4000000000000005432,1303,4000000000000004129,QHOT
4000000000000005434,397,4000000000000005037,QHOT
4000000000000005436,599,4000000000000004837,QHOT
4000000000000005438,401,4000000000000005037,QHOT
4000000000000005440,2113,4000000000000003327,QHOT
4000000000000005442,953,4000000000000004489,QHOT
4000000000000005444,607,4000000000000004837,QHOT
4000000000000005446,409,4000000000000005037,QHOT
4000000000000005448,1319,4000000000000004129,QHOT
4000000000000005450,613,4000000000000004837,QHOT
4000000000000005452,1321,4000000000000004131,QHOT
4000000000000005454,617,4000000000000004837,QHOT
4000000000000005456,419,4000000000000005037,QHOT
4000000000000005458,421,4000000000000005037,QHOT
4000000000000005460,971,4000000000000004489,QHOT
4000000000000005462,2011,4000000000000003451,QHOT
4000000000000005464,2137,4000000000000003327,QHOT
4000000000000005466,977,4000000000000004489,QHOT
4000000000000005468,431,4000000000000005037,QHOT
4000000000000005470,433,4000000000000005037,QHOT
4000000000000005472,983,4000000000000004489,QHOT
4000000000000005474,3391,4000000000000002083,QHOT
4000000000000005476,439,4000000000000005037,QHOT
4000000000000005478,641,4000000000000004837,QHOT
4000000000000005480,443,4000000000000005037,QHOT
4000000000000005482,5413,4000000000000000069,QHOT
4000000000000005484,647,4000000000000004837,QHOT
4000000000000005486,449,4000000000000005037,QHOT
4000000000000005488,2161,4000000000000003327,QHOT
4000000000000005490,653,4000000000000004837,QHOT
4000000000000005492,1361,4000000000000004131,QHOT
4000000000000005494,457,4000000000000005037,QHOT
4000000000000005496,659,4000000000000004837,QHOT
4000000000000005498,461,4000000000000005037,QHOT
4000000000000005500,463,4000000000000005037,QHOT
4000000000000005502,1013,4000000000000004489,QHOT
4000000000000005504,467,4000000000000005037,QHOT
4000000000000005506,2179,4000000000000003327,QHOT
4000000000000005508,1019,4000000000000004489,QHOT
4000000000000005510,673,4000000000000004837,QHOT
4000000000000005512,1381,4000000000000004131,QHOT
4000000000000005514,677,4000000000000004837,QHOT
4000000000000005516,479,4000000000000005037,QHOT
4000000000000005518,4219,4000000000000001299,QHOT
4000000000000005520,683,4000000000000004837,QHOT
4000000000000005522,1033,4000000000000004489,QHOT
4000000000000005524,487,4000000000000005037,QHOT
4000000000000005526,5039,4000000000000000487,QHOT
4000000000000005528,491,4000000000000005037,QHOT
4000000000000005530,1399,4000000000000004131,QHOT
4000000000000005532,2081,4000000000000003451,QHOT
4000000000000005534,2083,4000000000000003451,QHOT
4000000000000005536,499,4000000000000005037,QHOT
4000000000000005538,701,4000000000000004837,QHOT
4000000000000005540,503,4000000000000005037,QHOT
4000000000000005542,4243,4000000000000001299,QHOT
4000000000000005544,3461,4000000000000002083,QHOT
4000000000000005546,509,4000000000000005037,QHOT
4000000000000005548,2221,4000000000000003327,QHOT
4000000000000005550,1061,4000000000000004489,QHOT
4000000000000005552,1063,4000000000000004489,QHOT
4000000000000005554,1423,4000000000000004131,QHOT
4000000000000005556,719,4000000000000004837,QHOT
4000000000000005558,521,4000000000000005037,QHOT
4000000000000005560,523,4000000000000005037,QHOT
4000000000000005562,1433,4000000000000004129,QHOT
4000000000000005564,727,4000000000000004837,QHOT
4000000000000005566,2239,4000000000000003327,QHOT
4000000000000005568,1439,4000000000000004129,QHOT
4000000000000005570,733,4000000000000004837,QHOT
4000000000000005572,4273,4000000000000001299,QHOT
4000000000000005574,3491,4000000000000002083,QHOT
4000000000000005576,739,4000000000000004837,QHOT
4000000000000005578,541,4000000000000005037,QHOT
4000000000000005580,743,4000000000000004837,QHOT
4000000000000005582,1093,4000000000000004489,QHOT
4000000000000005584,547,4000000000000005037,QHOT
4000000000000005586,1097,4000000000000004489,QHOT
4000000000000005588,751,4000000000000004837,QHOT
4000000000000005590,1459,4000000000000004131,QHOT
4000000000000005592,1103,4000000000000004489,QHOT
4000000000000005594,557,4000000000000005037,QHOT
4000000000000005596,2269,4000000000000003327,QHOT
4000000000000005598,761,4000000000000004837,QHOT
4000000000000005600,563,4000000000000005037,QHOT
4000000000000005602,1471,4000000000000004131,QHOT
4000000000000005604,2153,4000000000000003451,QHOT
4000000000000005606,569,4000000000000005037,QHOT
4000000000000005608,571,4000000000000005037,QHOT
4000000000000005610,773,4000000000000004837,QHOT
4000000000000005612,1123,4000000000000004489,QHOT
4000000000000005614,577,4000000000000005037,QHOT
4000000000000005616,1487,4000000000000004129,QHOT
4000000000000005618,1129,4000000000000004489,QHOT
4000000000000005620,1489,4000000000000004131,QHOT
4000000000000005622,1493,4000000000000004129,QHOT
4000000000000005624,587,4000000000000005037,QHOT
4000000000000005626,3709,4000000000000001917,QHOT
4000000000000005628,1499,4000000000000004129,QHOT
4000000000000005630,593,4000000000000005037,QHOT
4000000000000005632,5281,4000000000000000351,QHOT
4000000000000005634,797,4000000000000004837,QHOT
4000000000000005636,599,4000000000000005037,QHOT
4000000000000005638,601,4000000000000005037,QHOT
4000000000000005640,1151,4000000000000004489,QHOT
4000000000000005642,1153,4000000000000004489,QHOT
4000000000000005644,607,4000000000000005037,QHOT
4000000000000005646,809,4000000000000004837,QHOT
4000000000000005648,811,4000000000000004837,QHOT
4000000000000005650,613,4000000000000005037,QHOT
4000000000000005652,1163,4000000000000004489,QHOT
4000000000000005654,617,4000000000000005037,QHOT
4000000000000005656,619,4000000000000005037,QHOT
4000000000000005658,821,4000000000000004837,QHOT
4000000000000005660,823,4000000000000004837,QHOT
4000000000000005662,1531,4000000000000004131,QHOT
4000000000000005664,827,4000000000000004837,QHOT
4000000000000005666,829,4000000000000004837,QHOT
4000000000000005668,631,4000000000000005037,QHOT
4000000000000005670,1181,4000000000000004489,QHOT
4000000000000005672,1543,4000000000000004129,QHOT
4000000000000005674,1543,4000000000000004131,QHOT
4000000000000005676,839,4000000000000004837,QHOT
4000000000000005678,641,4000000000000005037,QHOT
4000000000000005680,643,4000000000000005037,QHOT
4000000000000005682,1193,4000000000000004489,QHOT
4000000000000005684,647,4000000000000005037,QHOT
4000000000000005686,3769,4000000000000001917,QHOT
4000000000000005688,1559,4000000000000004129,QHOT
4000000000000005690,653,4000000000000005037,QHOT
4000000000000005692,5623,4000000000000000069,QHOT
4000000000000005694,857,4000000000000004837,QHOT
4000000000000005696,659,4000000000000005037,QHOT
4000000000000005698,661,4000000000000005037,QHOT
4000000000000005700,863,4000000000000004837,QHOT
4000000000000005702,1213,4000000000000004489,QHOT
4000000000000005704,2377,4000000000000003327,QHOT
4000000000000005706,1217,4000000000000004489,QHOT
4000000000000005708,1579,4000000000000004129,QHOT
4000000000000005710,673,4000000000000005037,QHOT
4000000000000005712,1223,4000000000000004489,QHOT
4000000000000005714,677,4000000000000005037,QHOT
4000000000000005716,2389,4000000000000003327,QHOT
4000000000000005718,881,4000000000000004837,QHOT
4000000000000005720,683,4000000000000005037,QHOT
4000000000000005722,4423,4000000000000001299,QHOT
4000000000000005724,887,4000000000000004837,QHOT
4000000000000005726,1237,4000000000000004489,QHOT
4000000000000005728,691,4000000000000005037,QHOT
4000000000000005730,1601,4000000000000004129,QHOT
4000000000000005732,1601,4000000000000004131,QHOT
4000000000000005734,5851,3999999999999999883,QHOT
4000000000000005736,1607,4000000000000004129,QHOT
4000000000000005738,701,4000000000000005037,QHOT
4000000000000005740,1609,4000000000000004131,QHOT
4000000000000005742,1613,4000000000000004129,QHOT
4000000000000005744,907,4000000000000004837,QHOT
4000000000000005746,709,4000000000000005037,QHOT
4000000000000005748,911,4000000000000004837,QHOT
4000000000000005750,1621,4000000000000004129,QHOT
4000000000000005752,1621,4000000000000004131,QHOT
4000000000000005754,3671,4000000000000002083,QHOT
4000000000000005756,719,4000000000000005037,QHOT
4000000000000005758,1627,4000000000000004131,QHOT
4000000000000005760,2309,4000000000000003451,QHOT
4000000000000005762,2311,4000000000000003451,QHOT
4000000000000005764,727,4000000000000005037,QHOT
4000000000000005766,929,4000000000000004837,QHOT
4000000000000005768,1279,4000000000000004489,QHOT
4000000000000005770,733,4000000000000005037,QHOT
4000000000000005772,1283,4000000000000004489,QHOT
4000000000000005774,937,4000000000000004837,QHOT
4000000000000005776,739,4000000000000005037,QHOT
4000000000000005778,941,4000000000000004837,QHOT
4000000000000005780,743,4000000000000005037,QHOT
4000000000000005782,4483,4000000000000001299,QHOT
4000000000000005784,947,4000000000000004837,QHOT
4000000000000005786,1297,4000000000000004489,QHOT
4000000000000005788,751,4000000000000005037,QHOT
4000000000000005790,953,4000000000000004837,QHOT
4000000000000005792,1303,4000000000000004489,QHOT
4000000000000005794,757,4000000000000005037,QHOT
4000000000000005796,1307,4000000000000004489,QHOT
4000000000000005798,761,4000000000000005037,QHOT
4000000000000005800,1669,4000000000000004131,QHOT
4000000000000005802,2351,4000000000000003451,QHOT
4000000000000005804,967,4000000000000004837,QHOT
4000000000000005806,769,4000000000000005037,QHOT
4000000000000005808,971,4000000000000004837,QHOT
4000000000000005810,773,4000000000000005037,QHOT
4000000000000005812,4513,4000000000000001299,QHOT
4000000000000005814,977,4000000000000004837,QHOT
4000000000000005816,1327,4000000000000004489,QHOT
4000000000000005818,4519,4000000000000001299,QHOT
4000000000000005820,983,4000000000000004837,QHOT
4000000000000005822,1693,4000000000000004129,QHOT
4000000000000005824,787,4000000000000005037,QHOT
4000000000000005826,1697,4000000000000004129,QHOT
4000000000000005828,991,4000000000000004837,QHOT
4000000000000005830,1699,4000000000000004131,QHOT
4000000000000005832,2381,4000000000000003451,QHOT
4000000000000005834,797,4000000000000005037,QHOT
4000000000000005836,3919,4000000000000001917,QHOT
4000000000000005838,1709,4000000000000004129,QHOT
4000000000000005840,1709,4000000000000004131,QHOT
4000000000000005842,7039,3999999999999998803,QHOT
4000000000000005844,2393,4000000000000003451,QHOT
4000000000000005846,809,4000000000000005037,QHOT
4000000000000005848,811,4000000000000005037,QHOT
4000000000000005850,1013,4000000000000004837,QHOT
4000000000000005852,1723,4000000000000004129,QHOT
4000000000000005854,1723,4000000000000004131,QHOT
4000000000000005856,1019,4000000000000004837,QHOT
4000000000000005858,821,4000000000000005037,QHOT
4000000000000005860,823,4000000000000005037,QHOT
4000000000000005862,1373,4000000000000004489,QHOT
4000000000000005864,827,4000000000000005037,QHOT
4000000000000005866,829,4000000000000005037,QHOT
4000000000000005868,1031,4000000000000004837,QHOT
4000000000000005870,1033,4000000000000004837,QHOT
4000000000000005872,1741,4000000000000004131,QHOT
4000000000000005874,2423,4000000000000003451,QHOT
4000000000000005876,839,4000000000000005037,QHOT
4000000000000005878,1747,4000000000000004131,QHOT
4000000000000005880,3797,4000000000000002083,QHOT
4000000000000005882,1753,4000000000000004129,QHOT
4000000000000005884,1753,4000000000000004131,QHOT
4000000000000005886,1049,4000000000000004837,QHOT
4000000000000005888,1051,4000000000000004837,QHOT
4000000000000005890,853,4000000000000005037,QHOT
4000000000000005892,2441,4000000000000003451,QHOT
4000000000000005894,857,4000000000000005037,QHOT
4000000000000005896,859,4000000000000005037,QHOT
4000000000000005898,1061,4000000000000004837,QHOT
4000000000000005900,863,4000000000000005037,QHOT
4000000000000005902,4603,4000000000000001299,QHOT
4000000000000005904,3821,4000000000000002083,QHOT
4000000000000005906,1069,4000000000000004837,QHOT
4000000000000005908,1777,4000000000000004131,QHOT
4000000000000005910,2459,4000000000000003451,QHOT
4000000000000005912,1423,4000000000000004489,QHOT
4000000000000005914,877,4000000000000005037,QHOT
4000000000000005916,1427,4000000000000004489,QHOT
4000000000000005918,881,4000000000000005037,QHOT
4000000000000005920,883,4000000000000005037,QHOT
4000000000000005922,1433,4000000000000004489,QHOT
4000000000000005924,887,4000000000000005037,QHOT
4000000000000005926,5659,4000000000000000267,QHOT
4000000000000005928,1091,4000000000000004837,QHOT
4000000000000005930,1093,4000000000000004837,QHOT
4000000000000005932,1801,4000000000000004131,QHOT
4000000000000005934,1097,4000000000000004837,QHOT
4000000000000005936,1447,4000000000000004489,QHOT
4000000000000005938,4021,4000000000000001917,QHOT
4000000000000005940,1103,4000000000000004837,QHOT
4000000000000005942,1453,4000000000000004489,QHOT
4000000000000005944,907,4000000000000005037,QHOT
4000000000000005946,1109,4000000000000004837,QHOT
4000000000000005948,911,4000000000000005037,QHOT
4000000000000005950,4651,4000000000000001299,QHOT
4000000000000005952,1823,4000000000000004129,QHOT
